Unique Values,Count,Percentage
1557,4,2.670066551408794e-05
1401,4,2.670066551408794e-05
1698,4,2.670066551408794e-05
188,4,2.670066551408794e-05
3397,4,2.670066551408794e-05
1112,4,2.670066551408794e-05
236,4,2.670066551408794e-05
4350,4,2.670066551408794e-05
1565,4,2.670066551408794e-05
1158,4,2.670066551408794e-05
4351,4,2.670066551408794e-05
597,4,2.670066551408794e-05
4807,4,2.670066551408794e-05
2069,4,2.670066551408794e-05
4610,4,2.670066551408794e-05
3295,4,2.670066551408794e-05
3939,4,2.670066551408794e-05
3103,4,2.670066551408794e-05
4887,4,2.670066551408794e-05
1097,4,2.670066551408794e-05
2894,4,2.670066551408794e-05
3077,4,2.670066551408794e-05
4348,4,2.670066551408794e-05
1988,4,2.670066551408794e-05
3340,4,2.670066551408794e-05
3038,4,2.670066551408794e-05
326,4,2.670066551408794e-05
2828,4,2.670066551408794e-05
3057,4,2.670066551408794e-05
2794,4,2.670066551408794e-05
3501,4,2.670066551408794e-05
600,4,2.670066551408794e-05
2965,4,2.670066551408794e-05
4394,4,2.670066551408794e-05
2895,4,2.670066551408794e-05
1226,4,2.670066551408794e-05
2270,4,2.670066551408794e-05
2247,4,2.670066551408794e-05
2203,4,2.670066551408794e-05
1291,4,2.670066551408794e-05
2976,4,2.670066551408794e-05
784,4,2.670066551408794e-05
3098,4,2.670066551408794e-05
3457,4,2.670066551408794e-05
967,4,2.670066551408794e-05
1733,4,2.670066551408794e-05
4211,4,2.670066551408794e-05
4322,4,2.670066551408794e-05
4655,4,2.670066551408794e-05
4396,4,2.670066551408794e-05
3966,4,2.670066551408794e-05
2242,4,2.670066551408794e-05
4399,4,2.670066551408794e-05
1030,4,2.670066551408794e-05
2300,4,2.670066551408794e-05
3586,4,2.670066551408794e-05
4985,4,2.670066551408794e-05
2341,4,2.670066551408794e-05
1446,4,2.670066551408794e-05
3756,4,2.670066551408794e-05
1735,4,2.670066551408794e-05
4659,4,2.670066551408794e-05
242,4,2.670066551408794e-05
3881,4,2.670066551408794e-05
1267,4,2.670066551408794e-05
3526,4,2.670066551408794e-05
4718,4,2.670066551408794e-05
2372,4,2.670066551408794e-05
370,4,2.670066551408794e-05
4032,4,2.670066551408794e-05
3360,4,2.670066551408794e-05
4060,4,2.670066551408794e-05
599,4,2.670066551408794e-05
1826,4,2.670066551408794e-05
388,4,2.670066551408794e-05
1,4,2.670066551408794e-05
4815,4,2.670066551408794e-05
1479,4,2.670066551408794e-05
2113,4,2.670066551408794e-05
3291,4,2.670066551408794e-05
2593,4,2.670066551408794e-05
867,4,2.670066551408794e-05
1868,4,2.670066551408794e-05
3101,4,2.670066551408794e-05
4829,4,2.670066551408794e-05
1782,4,2.670066551408794e-05
1230,4,2.670066551408794e-05
3273,4,2.670066551408794e-05
1895,4,2.670066551408794e-05
4194,4,2.670066551408794e-05
1060,4,2.670066551408794e-05
1026,4,2.670066551408794e-05
4002,4,2.670066551408794e-05
3849,4,2.670066551408794e-05
90,4,2.670066551408794e-05
2034,4,2.670066551408794e-05
3893,4,2.670066551408794e-05
2475,4,2.670066551408794e-05
949,4,2.670066551408794e-05
3814,4,2.670066551408794e-05
2123,4,2.670066551408794e-05
1974,4,2.670066551408794e-05
1169,4,2.670066551408794e-05
3535,4,2.670066551408794e-05
228,4,2.670066551408794e-05
4206,4,2.670066551408794e-05
1333,4,2.670066551408794e-05
4179,4,2.670066551408794e-05
3062,4,2.670066551408794e-05
3058,4,2.670066551408794e-05
850,4,2.670066551408794e-05
2308,4,2.670066551408794e-05
842,4,2.670066551408794e-05
1548,4,2.670066551408794e-05
2596,4,2.670066551408794e-05
3067,4,2.670066551408794e-05
1002,4,2.670066551408794e-05
4597,4,2.670066551408794e-05
3421,4,2.670066551408794e-05
2414,4,2.670066551408794e-05
1167,4,2.670066551408794e-05
3552,4,2.670066551408794e-05
2353,4,2.670066551408794e-05
1898,4,2.670066551408794e-05
4637,4,2.670066551408794e-05
522,4,2.670066551408794e-05
2725,4,2.670066551408794e-05
4204,4,2.670066551408794e-05
2271,4,2.670066551408794e-05
2079,4,2.670066551408794e-05
4756,4,2.670066551408794e-05
3459,4,2.670066551408794e-05
2313,4,2.670066551408794e-05
4966,4,2.670066551408794e-05
1511,4,2.670066551408794e-05
4330,4,2.670066551408794e-05
3362,4,2.670066551408794e-05
1780,4,2.670066551408794e-05
1186,4,2.670066551408794e-05
1071,4,2.670066551408794e-05
2161,4,2.670066551408794e-05
2364,4,2.670066551408794e-05
1844,4,2.670066551408794e-05
1846,4,2.670066551408794e-05
4311,4,2.670066551408794e-05
2284,4,2.670066551408794e-05
804,4,2.670066551408794e-05
951,4,2.670066551408794e-05
5030,4,2.670066551408794e-05
3383,4,2.670066551408794e-05
1222,4,2.670066551408794e-05
1953,4,2.670066551408794e-05
4836,4,2.670066551408794e-05
3394,4,2.670066551408794e-05
3163,4,2.670066551408794e-05
1889,4,2.670066551408794e-05
4969,4,2.670066551408794e-05
2179,4,2.670066551408794e-05
1684,4,2.670066551408794e-05
1258,4,2.670066551408794e-05
3647,4,2.670066551408794e-05
499,4,2.670066551408794e-05
4565,4,2.670066551408794e-05
2637,4,2.670066551408794e-05
1692,4,2.670066551408794e-05
22,4,2.670066551408794e-05
93,4,2.670066551408794e-05
774,3,2.0025499135565953e-05
3875,3,2.0025499135565953e-05
4547,3,2.0025499135565953e-05
2474,3,2.0025499135565953e-05
4746,3,2.0025499135565953e-05
266,3,2.0025499135565953e-05
1887,3,2.0025499135565953e-05
1390,3,2.0025499135565953e-05
4660,3,2.0025499135565953e-05
2403,3,2.0025499135565953e-05
125,3,2.0025499135565953e-05
2350,3,2.0025499135565953e-05
348,3,2.0025499135565953e-05
449,3,2.0025499135565953e-05
2268,3,2.0025499135565953e-05
149,3,2.0025499135565953e-05
4685,3,2.0025499135565953e-05
3673,3,2.0025499135565953e-05
247,3,2.0025499135565953e-05
4357,3,2.0025499135565953e-05
1547,3,2.0025499135565953e-05
3138,3,2.0025499135565953e-05
3008,3,2.0025499135565953e-05
293,3,2.0025499135565953e-05
4801,3,2.0025499135565953e-05
2280,3,2.0025499135565953e-05
3482,3,2.0025499135565953e-05
1632,3,2.0025499135565953e-05
3879,3,2.0025499135565953e-05
3375,3,2.0025499135565953e-05
177,3,2.0025499135565953e-05
105,3,2.0025499135565953e-05
944,3,2.0025499135565953e-05
4250,3,2.0025499135565953e-05
745,3,2.0025499135565953e-05
2819,3,2.0025499135565953e-05
1496,3,2.0025499135565953e-05
4422,3,2.0025499135565953e-05
2806,3,2.0025499135565953e-05
424,3,2.0025499135565953e-05
89,3,2.0025499135565953e-05
952,3,2.0025499135565953e-05
2626,3,2.0025499135565953e-05
5019,3,2.0025499135565953e-05
4831,3,2.0025499135565953e-05
3154,3,2.0025499135565953e-05
3438,3,2.0025499135565953e-05
120,3,2.0025499135565953e-05
2099,3,2.0025499135565953e-05
25,3,2.0025499135565953e-05
613,3,2.0025499135565953e-05
4743,3,2.0025499135565953e-05
778,3,2.0025499135565953e-05
5039,3,2.0025499135565953e-05
2239,3,2.0025499135565953e-05
1638,3,2.0025499135565953e-05
993,3,2.0025499135565953e-05
4779,3,2.0025499135565953e-05
516,3,2.0025499135565953e-05
1343,3,2.0025499135565953e-05
3279,3,2.0025499135565953e-05
349,3,2.0025499135565953e-05
3294,3,2.0025499135565953e-05
2204,3,2.0025499135565953e-05
4403,3,2.0025499135565953e-05
1439,3,2.0025499135565953e-05
510,3,2.0025499135565953e-05
1356,3,2.0025499135565953e-05
4397,3,2.0025499135565953e-05
4353,3,2.0025499135565953e-05
908,3,2.0025499135565953e-05
4467,3,2.0025499135565953e-05
2180,3,2.0025499135565953e-05
3430,3,2.0025499135565953e-05
4886,3,2.0025499135565953e-05
852,3,2.0025499135565953e-05
1587,3,2.0025499135565953e-05
1505,3,2.0025499135565953e-05
169,3,2.0025499135565953e-05
1482,3,2.0025499135565953e-05
329,3,2.0025499135565953e-05
2191,3,2.0025499135565953e-05
2126,3,2.0025499135565953e-05
3981,3,2.0025499135565953e-05
2732,3,2.0025499135565953e-05
4151,3,2.0025499135565953e-05
1517,3,2.0025499135565953e-05
366,3,2.0025499135565953e-05
3474,3,2.0025499135565953e-05
2859,3,2.0025499135565953e-05
3828,3,2.0025499135565953e-05
3393,3,2.0025499135565953e-05
3700,3,2.0025499135565953e-05
4777,3,2.0025499135565953e-05
4662,3,2.0025499135565953e-05
4906,3,2.0025499135565953e-05
3915,3,2.0025499135565953e-05
3660,3,2.0025499135565953e-05
1220,3,2.0025499135565953e-05
3760,3,2.0025499135565953e-05
2189,3,2.0025499135565953e-05
3090,3,2.0025499135565953e-05
4222,3,2.0025499135565953e-05
4783,3,2.0025499135565953e-05
2813,3,2.0025499135565953e-05
678,3,2.0025499135565953e-05
771,3,2.0025499135565953e-05
4388,3,2.0025499135565953e-05
1079,3,2.0025499135565953e-05
2114,3,2.0025499135565953e-05
4172,3,2.0025499135565953e-05
2817,3,2.0025499135565953e-05
3047,3,2.0025499135565953e-05
3626,3,2.0025499135565953e-05
107,3,2.0025499135565953e-05
643,3,2.0025499135565953e-05
1927,3,2.0025499135565953e-05
5089,3,2.0025499135565953e-05
807,3,2.0025499135565953e-05
3217,3,2.0025499135565953e-05
1471,3,2.0025499135565953e-05
614,3,2.0025499135565953e-05
802,3,2.0025499135565953e-05
1119,3,2.0025499135565953e-05
587,3,2.0025499135565953e-05
2827,3,2.0025499135565953e-05
3735,3,2.0025499135565953e-05
2297,3,2.0025499135565953e-05
1493,3,2.0025499135565953e-05
741,3,2.0025499135565953e-05
4880,3,2.0025499135565953e-05
3611,3,2.0025499135565953e-05
1214,3,2.0025499135565953e-05
374,3,2.0025499135565953e-05
5041,3,2.0025499135565953e-05
3812,3,2.0025499135565953e-05
4561,3,2.0025499135565953e-05
1541,3,2.0025499135565953e-05
2942,3,2.0025499135565953e-05
1290,3,2.0025499135565953e-05
2197,3,2.0025499135565953e-05
1116,3,2.0025499135565953e-05
3073,3,2.0025499135565953e-05
4252,3,2.0025499135565953e-05
1346,3,2.0025499135565953e-05
477,3,2.0025499135565953e-05
360,3,2.0025499135565953e-05
2481,3,2.0025499135565953e-05
1651,3,2.0025499135565953e-05
1495,3,2.0025499135565953e-05
3437,3,2.0025499135565953e-05
4663,3,2.0025499135565953e-05
1827,3,2.0025499135565953e-05
4975,3,2.0025499135565953e-05
2211,3,2.0025499135565953e-05
437,3,2.0025499135565953e-05
5067,3,2.0025499135565953e-05
2851,3,2.0025499135565953e-05
958,3,2.0025499135565953e-05
4951,3,2.0025499135565953e-05
3559,3,2.0025499135565953e-05
2878,3,2.0025499135565953e-05
1862,3,2.0025499135565953e-05
38,3,2.0025499135565953e-05
4837,3,2.0025499135565953e-05
602,3,2.0025499135565953e-05
3346,3,2.0025499135565953e-05
4091,3,2.0025499135565953e-05
1364,3,2.0025499135565953e-05
689,3,2.0025499135565953e-05
2524,3,2.0025499135565953e-05
1798,3,2.0025499135565953e-05
534,3,2.0025499135565953e-05
4843,3,2.0025499135565953e-05
1223,3,2.0025499135565953e-05
203,3,2.0025499135565953e-05
4852,3,2.0025499135565953e-05
154,3,2.0025499135565953e-05
2411,3,2.0025499135565953e-05
4246,3,2.0025499135565953e-05
3453,3,2.0025499135565953e-05
652,3,2.0025499135565953e-05
3470,3,2.0025499135565953e-05
2459,3,2.0025499135565953e-05
36,3,2.0025499135565953e-05
1304,3,2.0025499135565953e-05
3461,3,2.0025499135565953e-05
1704,3,2.0025499135565953e-05
4000,3,2.0025499135565953e-05
3784,3,2.0025499135565953e-05
4317,3,2.0025499135565953e-05
2246,3,2.0025499135565953e-05
1879,3,2.0025499135565953e-05
29,3,2.0025499135565953e-05
9,3,2.0025499135565953e-05
4453,3,2.0025499135565953e-05
876,3,2.0025499135565953e-05
1018,3,2.0025499135565953e-05
2886,3,2.0025499135565953e-05
3133,3,2.0025499135565953e-05
2944,3,2.0025499135565953e-05
3493,3,2.0025499135565953e-05
2381,3,2.0025499135565953e-05
273,3,2.0025499135565953e-05
4811,3,2.0025499135565953e-05
3184,3,2.0025499135565953e-05
5031,3,2.0025499135565953e-05
1386,3,2.0025499135565953e-05
4081,3,2.0025499135565953e-05
4981,3,2.0025499135565953e-05
3266,3,2.0025499135565953e-05
2571,3,2.0025499135565953e-05
40,3,2.0025499135565953e-05
2799,3,2.0025499135565953e-05
4902,3,2.0025499135565953e-05
4256,3,2.0025499135565953e-05
4005,2,1.335033275704397e-05
162,2,1.335033275704397e-05
2143,2,1.335033275704397e-05
1559,2,1.335033275704397e-05
895,2,1.335033275704397e-05
1959,2,1.335033275704397e-05
4608,2,1.335033275704397e-05
4143,2,1.335033275704397e-05
210,2,1.335033275704397e-05
3916,2,1.335033275704397e-05
3896,2,1.335033275704397e-05
924,2,1.335033275704397e-05
2700,2,1.335033275704397e-05
110,2,1.335033275704397e-05
1997,2,1.335033275704397e-05
3179,2,1.335033275704397e-05
422,2,1.335033275704397e-05
4947,2,1.335033275704397e-05
1284,2,1.335033275704397e-05
1180,2,1.335033275704397e-05
2746,2,1.335033275704397e-05
3648,2,1.335033275704397e-05
520,2,1.335033275704397e-05
4167,2,1.335033275704397e-05
5044,2,1.335033275704397e-05
4804,2,1.335033275704397e-05
305,2,1.335033275704397e-05
491,2,1.335033275704397e-05
4071,2,1.335033275704397e-05
632,2,1.335033275704397e-05
2640,2,1.335033275704397e-05
4850,2,1.335033275704397e-05
488,2,1.335033275704397e-05
3856,2,1.335033275704397e-05
1986,2,1.335033275704397e-05
1724,2,1.335033275704397e-05
1237,2,1.335033275704397e-05
2609,2,1.335033275704397e-05
4553,2,1.335033275704397e-05
2184,2,1.335033275704397e-05
2310,2,1.335033275704397e-05
5093,2,1.335033275704397e-05
1788,2,1.335033275704397e-05
1358,2,1.335033275704397e-05
1130,2,1.335033275704397e-05
16,2,1.335033275704397e-05
4012,2,1.335033275704397e-05
3236,2,1.335033275704397e-05
3472,2,1.335033275704397e-05
1561,2,1.335033275704397e-05
833,2,1.335033275704397e-05
732,2,1.335033275704397e-05
2063,2,1.335033275704397e-05
4606,2,1.335033275704397e-05
3127,2,1.335033275704397e-05
5027,2,1.335033275704397e-05
2498,2,1.335033275704397e-05
3629,2,1.335033275704397e-05
4567,2,1.335033275704397e-05
3045,2,1.335033275704397e-05
452,2,1.335033275704397e-05
4470,2,1.335033275704397e-05
279,2,1.335033275704397e-05
1168,2,1.335033275704397e-05
2534,2,1.335033275704397e-05
701,2,1.335033275704397e-05
2962,2,1.335033275704397e-05
3983,2,1.335033275704397e-05
2461,2,1.335033275704397e-05
1611,2,1.335033275704397e-05
4844,2,1.335033275704397e-05
2026,2,1.335033275704397e-05
288,2,1.335033275704397e-05
4031,2,1.335033275704397e-05
1250,2,1.335033275704397e-05
2790,2,1.335033275704397e-05
667,2,1.335033275704397e-05
2778,2,1.335033275704397e-05
2054,2,1.335033275704397e-05
469,2,1.335033275704397e-05
2776,2,1.335033275704397e-05
155,2,1.335033275704397e-05
4290,2,1.335033275704397e-05
3839,2,1.335033275704397e-05
3224,2,1.335033275704397e-05
4603,2,1.335033275704397e-05
3961,2,1.335033275704397e-05
3288,2,1.335033275704397e-05
1934,2,1.335033275704397e-05
39,2,1.335033275704397e-05
966,2,1.335033275704397e-05
2597,2,1.335033275704397e-05
4657,2,1.335033275704397e-05
4051,2,1.335033275704397e-05
960,2,1.335033275704397e-05
674,2,1.335033275704397e-05
4824,2,1.335033275704397e-05
272,2,1.335033275704397e-05
736,2,1.335033275704397e-05
2217,2,1.335033275704397e-05
121,2,1.335033275704397e-05
4123,2,1.335033275704397e-05
5011,2,1.335033275704397e-05
4738,2,1.335033275704397e-05
226,2,1.335033275704397e-05
4019,2,1.335033275704397e-05
3354,2,1.335033275704397e-05
3853,2,1.335033275704397e-05
1010,2,1.335033275704397e-05
256,2,1.335033275704397e-05
3667,2,1.335033275704397e-05
2496,2,1.335033275704397e-05
4145,2,1.335033275704397e-05
898,2,1.335033275704397e-05
505,2,1.335033275704397e-05
1292,2,1.335033275704397e-05
2263,2,1.335033275704397e-05
1825,2,1.335033275704397e-05
1257,2,1.335033275704397e-05
3573,2,1.335033275704397e-05
3407,2,1.335033275704397e-05
4868,2,1.335033275704397e-05
3612,2,1.335033275704397e-05
3528,2,1.335033275704397e-05
2989,2,1.335033275704397e-05
2918,2,1.335033275704397e-05
2638,2,1.335033275704397e-05
3909,2,1.335033275704397e-05
325,2,1.335033275704397e-05
3477,2,1.335033275704397e-05
3096,2,1.335033275704397e-05
844,2,1.335033275704397e-05
617,2,1.335033275704397e-05
347,2,1.335033275704397e-05
2146,2,1.335033275704397e-05
4229,2,1.335033275704397e-05
3471,2,1.335033275704397e-05
4459,2,1.335033275704397e-05
2274,2,1.335033275704397e-05
3807,2,1.335033275704397e-05
504,2,1.335033275704397e-05
3093,2,1.335033275704397e-05
3546,2,1.335033275704397e-05
2586,2,1.335033275704397e-05
2138,2,1.335033275704397e-05
415,2,1.335033275704397e-05
470,2,1.335033275704397e-05
4389,2,1.335033275704397e-05
3337,2,1.335033275704397e-05
2791,2,1.335033275704397e-05
3889,2,1.335033275704397e-05
1148,2,1.335033275704397e-05
2501,2,1.335033275704397e-05
363,2,1.335033275704397e-05
2559,2,1.335033275704397e-05
3564,2,1.335033275704397e-05
3540,2,1.335033275704397e-05
85,2,1.335033275704397e-05
4122,2,1.335033275704397e-05
894,2,1.335033275704397e-05
2218,2,1.335033275704397e-05
981,2,1.335033275704397e-05
2875,2,1.335033275704397e-05
2337,2,1.335033275704397e-05
3669,2,1.335033275704397e-05
765,2,1.335033275704397e-05
750,2,1.335033275704397e-05
3721,2,1.335033275704397e-05
2036,2,1.335033275704397e-05
3202,2,1.335033275704397e-05
3874,2,1.335033275704397e-05
417,2,1.335033275704397e-05
3922,2,1.335033275704397e-05
4781,2,1.335033275704397e-05
3531,2,1.335033275704397e-05
1100,2,1.335033275704397e-05
2100,2,1.335033275704397e-05
1205,2,1.335033275704397e-05
2710,2,1.335033275704397e-05
4106,2,1.335033275704397e-05
1465,2,1.335033275704397e-05
5020,2,1.335033275704397e-05
2909,2,1.335033275704397e-05
2201,2,1.335033275704397e-05
1863,2,1.335033275704397e-05
2768,2,1.335033275704397e-05
886,2,1.335033275704397e-05
4382,2,1.335033275704397e-05
4895,2,1.335033275704397e-05
4118,2,1.335033275704397e-05
1943,2,1.335033275704397e-05
1658,2,1.335033275704397e-05
3113,2,1.335033275704397e-05
2834,2,1.335033275704397e-05
2352,2,1.335033275704397e-05
5017,2,1.335033275704397e-05
4269,2,1.335033275704397e-05
4437,2,1.335033275704397e-05
777,2,1.335033275704397e-05
4110,2,1.335033275704397e-05
2689,2,1.335033275704397e-05
4327,2,1.335033275704397e-05
3911,2,1.335033275704397e-05
3869,2,1.335033275704397e-05
4023,2,1.335033275704397e-05
2484,2,1.335033275704397e-05
1941,2,1.335033275704397e-05
3320,2,1.335033275704397e-05
801,2,1.335033275704397e-05
2076,2,1.335033275704397e-05
912,2,1.335033275704397e-05
2155,2,1.335033275704397e-05
2869,2,1.335033275704397e-05
269,2,1.335033275704397e-05
843,2,1.335033275704397e-05
1999,2,1.335033275704397e-05
1929,2,1.335033275704397e-05
1232,2,1.335033275704397e-05
1605,2,1.335033275704397e-05
3823,2,1.335033275704397e-05
755,2,1.335033275704397e-05
2241,2,1.335033275704397e-05
764,2,1.335033275704397e-05
968,2,1.335033275704397e-05
3753,2,1.335033275704397e-05
1512,2,1.335033275704397e-05
294,2,1.335033275704397e-05
131,2,1.335033275704397e-05
2452,2,1.335033275704397e-05
3992,2,1.335033275704397e-05
3053,2,1.335033275704397e-05
1047,2,1.335033275704397e-05
2546,2,1.335033275704397e-05
3759,2,1.335033275704397e-05
1440,2,1.335033275704397e-05
3261,2,1.335033275704397e-05
4164,2,1.335033275704397e-05
1642,2,1.335033275704397e-05
4656,2,1.335033275704397e-05
995,2,1.335033275704397e-05
2028,2,1.335033275704397e-05
4612,2,1.335033275704397e-05
3071,2,1.335033275704397e-05
3764,2,1.335033275704397e-05
1588,2,1.335033275704397e-05
2213,2,1.335033275704397e-05
1095,2,1.335033275704397e-05
572,2,1.335033275704397e-05
1006,2,1.335033275704397e-05
1185,2,1.335033275704397e-05
4315,2,1.335033275704397e-05
576,2,1.335033275704397e-05
2293,2,1.335033275704397e-05
2862,2,1.335033275704397e-05
2531,2,1.335033275704397e-05
1064,2,1.335033275704397e-05
2047,2,1.335033275704397e-05
673,2,1.335033275704397e-05
2012,2,1.335033275704397e-05
4478,2,1.335033275704397e-05
3417,2,1.335033275704397e-05
4776,2,1.335033275704397e-05
2674,2,1.335033275704397e-05
1926,2,1.335033275704397e-05
3956,2,1.335033275704397e-05
3534,2,1.335033275704397e-05
2838,2,1.335033275704397e-05
3871,2,1.335033275704397e-05
2568,2,1.335033275704397e-05
4949,2,1.335033275704397e-05
4822,2,1.335033275704397e-05
3719,2,1.335033275704397e-05
1244,2,1.335033275704397e-05
4309,2,1.335033275704397e-05
1143,2,1.335033275704397e-05
4891,2,1.335033275704397e-05
2379,2,1.335033275704397e-05
1271,2,1.335033275704397e-05
4666,2,1.335033275704397e-05
2786,2,1.335033275704397e-05
2318,2,1.335033275704397e-05
2947,2,1.335033275704397e-05
1072,2,1.335033275704397e-05
4727,2,1.335033275704397e-05
2317,2,1.335033275704397e-05
3942,2,1.335033275704397e-05
238,2,1.335033275704397e-05
4355,2,1.335033275704397e-05
3270,2,1.335033275704397e-05
813,2,1.335033275704397e-05
4135,2,1.335033275704397e-05
1598,2,1.335033275704397e-05
2612,2,1.335033275704397e-05
5056,2,1.335033275704397e-05
320,2,1.335033275704397e-05
1652,2,1.335033275704397e-05
2624,2,1.335033275704397e-05
1007,2,1.335033275704397e-05
1552,2,1.335033275704397e-05
2808,2,1.335033275704397e-05
514,2,1.335033275704397e-05
2950,2,1.335033275704397e-05
3714,2,1.335033275704397e-05
1352,2,1.335033275704397e-05
3563,2,1.335033275704397e-05
58,2,1.335033275704397e-05
1570,2,1.335033275704397e-05
1816,2,1.335033275704397e-05
1991,2,1.335033275704397e-05
336,2,1.335033275704397e-05
4712,2,1.335033275704397e-05
3425,2,1.335033275704397e-05
1787,2,1.335033275704397e-05
3282,2,1.335033275704397e-05
1076,2,1.335033275704397e-05
332,2,1.335033275704397e-05
3970,2,1.335033275704397e-05
2432,2,1.335033275704397e-05
943,2,1.335033275704397e-05
278,2,1.335033275704397e-05
1322,2,1.335033275704397e-05
1769,2,1.335033275704397e-05
2428,2,1.335033275704397e-05
4945,2,1.335033275704397e-05
2722,2,1.335033275704397e-05
2260,2,1.335033275704397e-05
3959,2,1.335033275704397e-05
3451,2,1.335033275704397e-05
3949,2,1.335033275704397e-05
3504,2,1.335033275704397e-05
3536,2,1.335033275704397e-05
4314,2,1.335033275704397e-05
2121,2,1.335033275704397e-05
2503,2,1.335033275704397e-05
3389,2,1.335033275704397e-05
2311,2,1.335033275704397e-05
1607,2,1.335033275704397e-05
2296,2,1.335033275704397e-05
482,2,1.335033275704397e-05
4802,2,1.335033275704397e-05
2402,2,1.335033275704397e-05
2720,2,1.335033275704397e-05
2730,2,1.335033275704397e-05
3980,2,1.335033275704397e-05
1051,2,1.335033275704397e-05
660,2,1.335033275704397e-05
2135,2,1.335033275704397e-05
230,2,1.335033275704397e-05
2914,2,1.335033275704397e-05
3736,2,1.335033275704397e-05
3334,2,1.335033275704397e-05
56,2,1.335033275704397e-05
1249,2,1.335033275704397e-05
2753,2,1.335033275704397e-05
4435,2,1.335033275704397e-05
4667,2,1.335033275704397e-05
5013,2,1.335033275704397e-05
458,2,1.335033275704397e-05
3683,2,1.335033275704397e-05
3153,1,6.675166378521985e-06
1251,1,6.675166378521985e-06
860,1,6.675166378521985e-06
902,1,6.675166378521985e-06
357,1,6.675166378521985e-06
2579,1,6.675166378521985e-06
4556,1,6.675166378521985e-06
4278,1,6.675166378521985e-06
2748,1,6.675166378521985e-06
3112,1,6.675166378521985e-06
1457,1,6.675166378521985e-06
2951,1,6.675166378521985e-06
244,1,6.675166378521985e-06
1958,1,6.675166378521985e-06
4266,1,6.675166378521985e-06
365,1,6.675166378521985e-06
179,1,6.675166378521985e-06
2890,1,6.675166378521985e-06
3145,1,6.675166378521985e-06
1197,1,6.675166378521985e-06
862,1,6.675166378521985e-06
1637,1,6.675166378521985e-06
1059,1,6.675166378521985e-06
3739,1,6.675166378521985e-06
590,1,6.675166378521985e-06
1577,1,6.675166378521985e-06
4581,1,6.675166378521985e-06
2335,1,6.675166378521985e-06
899,1,6.675166378521985e-06
2008,1,6.675166378521985e-06
1337,1,6.675166378521985e-06
2340,1,6.675166378521985e-06
3659,1,6.675166378521985e-06
4208,1,6.675166378521985e-06
3483,1,6.675166378521985e-06
1215,1,6.675166378521985e-06
578,1,6.675166378521985e-06
816,1,6.675166378521985e-06
963,1,6.675166378521985e-06
1263,1,6.675166378521985e-06
3447,1,6.675166378521985e-06
192,1,6.675166378521985e-06
3102,1,6.675166378521985e-06
2272,1,6.675166378521985e-06
44,1,6.675166378521985e-06
990,1,6.675166378521985e-06
1967,1,6.675166378521985e-06
2845,1,6.675166378521985e-06
685,1,6.675166378521985e-06
2693,1,6.675166378521985e-06
2285,1,6.675166378521985e-06
3863,1,6.675166378521985e-06
4715,1,6.675166378521985e-06
4440,1,6.675166378521985e-06
3359,1,6.675166378521985e-06
1728,1,6.675166378521985e-06
4744,1,6.675166378521985e-06
1675,1,6.675166378521985e-06
10,1,6.675166378521985e-06
1518,1,6.675166378521985e-06
969,1,6.675166378521985e-06
2055,1,6.675166378521985e-06
2617,1,6.675166378521985e-06
2849,1,6.675166378521985e-06
3275,1,6.675166378521985e-06
4048,1,6.675166378521985e-06
3974,1,6.675166378521985e-06
4552,1,6.675166378521985e-06
3651,1,6.675166378521985e-06
3657,1,6.675166378521985e-06
3400,1,6.675166378521985e-06
550,1,6.675166378521985e-06
1939,1,6.675166378521985e-06
1203,1,6.675166378521985e-06
400,1,6.675166378521985e-06
2606,1,6.675166378521985e-06
4087,1,6.675166378521985e-06
742,1,6.675166378521985e-06
1159,1,6.675166378521985e-06
2554,1,6.675166378521985e-06
823,1,6.675166378521985e-06
3568,1,6.675166378521985e-06
3174,1,6.675166378521985e-06
1128,1,6.675166378521985e-06
3374,1,6.675166378521985e-06
2696,1,6.675166378521985e-06
588,1,6.675166378521985e-06
3544,1,6.675166378521985e-06
1691,1,6.675166378521985e-06
4970,1,6.675166378521985e-06
2283,1,6.675166378521985e-06
2390,1,6.675166378521985e-06
3569,1,6.675166378521985e-06
3831,1,6.675166378521985e-06
2679,1,6.675166378521985e-06
4008,1,6.675166378521985e-06
1109,1,6.675166378521985e-06
1069,1,6.675166378521985e-06
855,1,6.675166378521985e-06
2826,1,6.675166378521985e-06
145,1,6.675166378521985e-06
1376,1,6.675166378521985e-06
4939,1,6.675166378521985e-06
5094,1,6.675166378521985e-06
535,1,6.675166378521985e-06
1688,1,6.675166378521985e-06
1254,1,6.675166378521985e-06
4759,1,6.675166378521985e-06
1768,1,6.675166378521985e-06
1058,1,6.675166378521985e-06
316,1,6.675166378521985e-06
4366,1,6.675166378521985e-06
1187,1,6.675166378521985e-06
2516,1,6.675166378521985e-06
4443,1,6.675166378521985e-06
4319,1,6.675166378521985e-06
1715,1,6.675166378521985e-06
86,1,6.675166378521985e-06
3969,1,6.675166378521985e-06
1114,1,6.675166378521985e-06
3666,1,6.675166378521985e-06
2625,1,6.675166378521985e-06
4046,1,6.675166378521985e-06
2116,1,6.675166378521985e-06
42,1,6.675166378521985e-06
2024,1,6.675166378521985e-06
4464,1,6.675166378521985e-06
1617,1,6.675166378521985e-06
1722,1,6.675166378521985e-06
2608,1,6.675166378521985e-06
