,Unique_Values,Value_Counts
16864,200 SEAVER ST,2
16865,238 HAVRE ST,2
16866,921 BLUE HILL AV,2
16867,0 KING BL at WARREN ST,2
16868,610 DUDLEY ST,2
16869,900 MORTON ST,2
16870,4640 WASHINGTON ST,2
16871,355 CHELSEA ST,2
16872,113 PORTER ST,2
16873,104 COLUMBIA RD,2
16874,41 PEACEVALE RD,2
16875,54 ARMANDINE ST,2
16876,16 VIRGINIA ST,2
16877,278 HUMBOLDT AV,2
16878, INDUSTRIAL DR,2
16879,1640 HYDE PARK AV,2
16880,18 HUMPHREYS PL,2
16881,314 MERIDIAN ST,2
16882,974 BLUE HILL AV,2
16883,21 REED ST,2
16884,0 E 2ND ST at FARRAGUT RD,2
16885,248 WOODROW AV,2
16886,27 OAKLEY ST,2
16887,56 STONEHURST ST,2
16888, BANTON ST at DORCHESTER AV,2
16889, HARVARD ST at HAZELTON ST,2
16890, GLENDALE ST at GLEN ST,2
16891,428 WASHINGTON ST,2
16892, STOUGHTON ST at SUMNER ST,2
16893,305 W MILTON ST,2
16894,0 HOWARD AV at HARLOW ST,2
16895,92 MAXWELL ST,2
16896,35 SEMONT RD,2
16897,16 THETFORD AV,2
16898,23 ST RICHARD ST,2
16899,64 ZEIGLER ST,2
16900,1023 DORCHESTER AV,2
16901, WARREN AV at BLUE HILL AV,2
16902,1021 DORCHESTER AV,2
16903,14 MIDLAND ST,2
16904, CORNELIA ST at SMITH ST,2
16905, BRIGHTON AV at LINDEN ST,2
16906,106 SAWYER AV,2
16907,43 WENDOVER ST,2
16908,24 PONTIAC ST,2
16909, BROOKFORD ST at HOWARD AV,2
16910,675 COLUMBIA RD,2
16911, CLARENCE ST at NORFOLK AV,2
16912,80 SEAVER ST,2
16913,44  JOHN ELIOT SQ,2
16914,676 COLUMBIA RD,2
16915,0 AVERY PL at WASHINGTON ST,2
16916,600 DUDLEY ST,2
16917,15 WOOLSON ST,2
16918, ADAMS ST at DICKENS ST,2
16919,19 CRESTON ST,2
16920,2 BROOKWAY RD,2
16921, ESSEX ST at BOYLSTON ST,2
16922,54 FULLER ST,2
16923,785 DORCHESTER AV,2
16924,11 WENTWORTH ST,2
16925, WASHINGTON ST at BEACH ST,2
16926,1715 HYDE PARK AV,2
16927,97 BLAKE ST,2
16928,1 ROSA ST,2
16929,745 HUNTINGTON AV,2
16930,260 DUDLEY ST,2
16931,125 BRADLEE ST,2
16932, GOVE ST,2
16933,551 POPLAR ST,2
16934,103 HOMES AV,2
16935,74 HAMILTON ST,2
16936,608 GALLIVAN BL,2
16937,1240 BENNINGTON ST,2
16938,1680 VFW PY,2
16939,993 TREMONT ST,2
16940, COPELAND PK,2
16941,12 NAVILLUS TR,2
16942, CABOT ST,2
16943,202 WASHINGTON ST,2
16944,30 IPSWICH ST,2
16945,142 BLUE HILL AV,2
16946,234 BLUE HILL AV,2
16947,15 FAUNCE RD,2
16948,54 LEONARD ST,2
16949,340 HANCOCK ST,2
16950,00 DENNY ST,2
16951,0 INWOOD ST at OLNEY ST,2
16952,104 ITASCA ST,2
16953, DELFORD ST,2
16954,1528 TREMONT ST,2
16955,18 DALE ST,2
16956, W TREMLETT ST at WHEATLAND AV,2
16957,70 GARDNER ST,2
16958,00 LINCOLN ST,2
16959,103 CHARLES ST,2
16960, TOPLIFF ST at STONEHURST ST,2
16961, ESTRELLA ST at CHESTNUT AV,2
16962,113  GRANITE AV,2
16963,0 WOODROW AV at IRMA ST,2
16964,71 WHITFIELD ST,2
16965,525  TALBOT AV,2
16966, GRANITE AV at MILTON ST,2
16967,REAR 114  ELM HILL,2
16968,23 THORNLEY ST,2
16969,32 VAUGHAN AV,2
16970,20 ELDER ST,2
16971,0 MAVERICK SQ at LIVERPOOL ST,2
16972, EUSTIS ST at BETHUNE WY,2
16973,1 CASTLE CT,2
16974,30 VASSAR ST,2
16975, KNEELAND ST at SURFACE RD,2
16976,1618 BLUE HILL AV,2
16977,4258 WASHINGTON ST,2
16978,30 WAYLAND ST,2
16979,141 HORACE ST,2
16980,529 COLUMBUS AV,2
16981,184  BORDER ST,2
16982,0 OXFORD ST at BEACH ST,2
16983,122 WALFORD WY,2
16984,18 STANTON ST,2
16985, HARVARD AV at GLENWAY ST,2
16986,242 OLD COLONY AV,2
16987,00 CHESTER ST at GARDNER ST,2
16988,480 GENEVA ST,2
16989,300 CONGRESS ST,2
16990,106 DEVON ST,2
16991,91  MOORE ST,2
16992,162 MARCELLA ST,2
16993,270 NORWELL ST,2
16994,44 HUMPHREYS ST,2
16995,2015 COLUMBUS AV,2
16996,21 WALDECK ST,2
16997,8 THEODORE ST,2
16998,0 MORTON ST,2
16999,150 LEXINGTON ST,2
17000,700 HYDE PARK AV,2
17001, WARREN ST at COMMONWEALTH AV,2
17002,16  EASTMAN ST,2
17003,50 CHESBROUGH RD,2
17004, BELLEVUE ST at COLUMBIA RD,2
17005,2369 WASHINGTON ST,2
17006,0 DORCHESTER AV at D ST,2
17007, CHELSEA ST at NEPTUNE RD,2
17008,46 WOODWARD ST,2
17009,8 TORREY ST,2
17010, SHAWMUT AV at EMERALD CT,2
17011,139  ORTON MAROTTA WY,2
17012, JOSEPHINE ST at GENEVA AV,2
17013,0 WESTMINSTER ST at WASHINGTON,2
17014,19 MARDEN ST,2
17015,79 ALICIA RD,2
17016,327  GENEVA AV,2
17017,174 LEXINGTON ST,2
17018, LAMBERT ST at DORR ST,2
17019,16 MAVERICK SQ,2
17020,109 ALDRICH ST,2
17021,0 MARGINAL RD at TREMONT ST,2
17022, BROOK ST at NORTH ST,2
17023,11 AUSTIN ST,2
17024, WARREN PL,2
17025,111 BOWDOIN ST,2
17026,42 HOLLANDER ST,2
17027, SARATOGA ST at BRANDYWYNE DR,2
17028,24 MAYFIELD ST,2
17029,18 NAZING ST,2
17030, MILTON ST at ROCKWELL ST,2
17031,2 RADFORD PL,2
17032,959 TREMONT ST,2
17033,23 BENTHAM RD,2
17034,41 BERKELEY ST,2
17035,483 BLUE HILL AV,2
17036,30 ALBION ST,2
17037,30 ABBOT ST,2
17038,1 EVERETT ST,2
17039, ALGONQUIN ST at HARVARD ST,2
17040, ST RICHARD ST at WALNUT,2
17041,275 NORMANDY ST,2
17042,34 COLUMBIA RD,2
17043,259 HAMPTON CT,2
17044,136 DEVON ST,2
17045,7 BEECH ST,2
17046,57 WALFORD WY,2
17047,949 MORTON ST,2
17048,74 BURRELL ST,2
17049,2836 WASHINGTON ST,2
17050,28 CRESTON ST,2
17051,105 HARRISHOF ST,2
17052,718 HUNTINGTON AV,2
17053,287 DARTMOUTH ST,2
17054,60 FULLER ST,2
17055,14 MELBOURNE ST,2
17056,18 TALBOT AV,2
17057,490 MT VERNONST,2
17058,103 DRAPER ST,2
17059,957 TREMONT ST,2
17060,0 W BROADWAY at B ST,2
17061,97 WELLES AV,2
17062,0 FREEPORT ST at VICTORY RD,2
17063, WALNUT at WARREN ST,2
17064,24 MARION ST,2
17065,00 DOWNING ST at WHITTIER ST,2
17066,23 CASAMIR WAY,2
17067,4 CAWFIELD ST,2
17068,27 ST MARKS RD,2
17069,31 DICKENS ST,2
17070, WENTWORTH ST at NORFOLK ST,2
17071,24  CENTRE AV,2
17072,608 NORFOLK ST,2
17073,46 COMO RD,2
17074,40 PLEASANT HILL AV,2
17075, CODMAN PL,2
17076,73 STRATTON ST,2
17077,140 CHARLAME ST,2
17078,O OCONNOR WY,2
17079,00 CUMMINGS RD,2
17080,43 NEWBURG ST,2
17081,0 BENNET ST at HARRISON AV,2
17082,421 QUINCY ST,2
17083, MARKET ST at SPARHAWK ST,2
17084, CAMBRIDGE ST at ELEANOR ST,2
17085,0 WORRELL ST,2
17086,228 SEAVER ST,2
17087,148 HOMESTEAD ST,2
17088,3 JOYCE HAYES WY,2
17089,51 WAINWRIGHT ST,2
17090, D ST at DORCHESTER AV,2
17091, W COTTAGE ST at COLUMBIA RD,2
17092,959 MORTON ST,2
17093,83 WALES ST,2
17094, NORTHFIELD ST at CAMDEN ST,2
17095,6 GAVIN WY,2
17096,56  MATHER ST,2
17097,566  DORCHESTER AV,2
17098,1855 TREMONT ST,2
17099,0 BLUE HILL AV at SCHUYLER ST,2
17100,0 HARROW ST,2
17101,0 WINTER ST at WINTER PL,2
17102,10 BUTLER ST,2
17103,55  BERNARD ST,2
17104,589 NORFOLK ST,2
17105,38 STELLMAN RD,2
17106,1629 BLUE HILL AV,2
17107,120 W NEWTON ST,2
17108,1985 CENTRE ST,2
17109,40 SMITH ST,2
17110,00 WASHINGTON ST at SCHOOL ST,2
17111,11 FERNBORO ST,2
17112,1211 COMMONWEALTH AV at CHESTE,2
17113,4 BAY ST,2
17114, BREMEN ST at BENNINGTON ST,2
17115,19 MERCER ST,2
17116,10 FLAHERTY WY,2
17117,15 CRAWFORD ST,2
17118,89  LYNDHURST ST,2
17119,00 AMORY ST at BRAGDON ST,2
17120,34 FIDELIS WY,2
17121,847 HARRISON AV,2
17122,1224 HYDE PARK AV,2
17123,319  E 8TH ST,2
17124, CALUMET ST at HARLESTON ST,2
17125,18 CATAWBA ST,2
17126,333 COLUMBIA RD,2
17127,333 BORDER ST,2
17128,1674 DORCHESTER AV,2
17129, NORTON ST at OLNEY ST,2
17130, BROOKLINE AV at LONGWOOD AV,2
17131,0 WHEATLEY WY at EUSTIS ST,2
17132,80 HANCOCK ST,2
17133,63 KEEGAN ST,2
17134, GENEVA AV at COLUMBUS AV,2
17135,430 BENNINGTON ST,2
17136,23 CHEROKEE ST,2
17137,1010 TREMONT ST,2
17138, POPLAR ST at SOUTH ST,2
17139,15 DENTON TR,2
17140,0 SUMMER ST at HARVARD AV,2
17141, ELM HILL at WARREN ST,2
17142,1919 DORCHESTER AV,2
17143,6 AGUADILLA ST,2
17144, MAPLE ST at NAZING CT,2
17145,272 WARREN ST,2
17146, OLD MORTON ST at MORTON ST,2
17147, TEBROC ST at LEVANT ST,2
17148,7 ROUND HILL ST,2
17149,60 WARREN ST,2
17150,55 CENTRE ST,2
17151,00 ALPHA RD,2
17152,00 WARREN ST at WHITING ST,2
17153, ELVEN RD,2
17154,34 SHELBY ST,2
17155,227 D ST,2
17156,978 DORCHESTER AV,2
17157,42 JULIAN ST,2
17158,9 VIKING TR,2
17159,0 DEWITT DR,2
17160, ASPINWALL RD at WASHINGTON AV,2
17161,0 WILLIAMS ST,2
17162, CHARLES ST at STUART ST,2
17163,38 NAZING ST,2
17164,83 NORTON ST,2
17165,38 STUART ST,2
17166,5250 WASHINGTON ST,2
17167,15 TREADWAY RD,2
17168, WINDSOR ST at WARWICK ST,2
17169,54 WHEATLAND AV,2
17170,34 WHITMAN ST,2
17171,54 EAST ST,2
17172,33 ROBINSON ST,2
17173,435 MASSACHUSETTS AV,2
17174,52 FRANKLIN HILL AV,2
17175,779 MORTON ST,2
17176, GARFIELD AV at LORING ST,2
17177,30 VESTA RD,2
17178,00 N BEACON ST at ARTHUR ST,2
17179,3 WALTON ST,2
17180,768 HUNTINGTON AV,2
17181,00 WASHINGTON ST at PARKSON ST,2
17182, SEMINOLE ST,2
17183,785 CUMMINS HY,2
17184,11 VIRGINIA ST,2
17185,3815 WASHINGTON ST,2
17186, BURR ST at SPRING PARK AV,2
17187,133 BLUE HILL AV,2
17188, GALLIVAN BL at BECKET ST,2
17189,00 N HARVARD ST at CAMBRIDGE S,2
17190, WHEATLAND AV at MILLET ST,2
17191,204 COLUMBIA RD,2
17192,47 CRAWFORD ST,2
17193, GALLIVAN BL at STONE TR,2
17194, FERRIN ST,2
17195,566 DORCHESTER ST,2
17196,43 BROOKFORD ST,2
17197,114 BREMEN ST,2
17198,186 WOOD AV,2
17199,163 READVILLE ST,2
17200,166 COLUMBIA RD,2
17201,5 ALDWIN RD,2
17202,11 NEWBURY ST,2
17203,37 OSCEOLA ST,2
17204,31 ATHELWOLD ST,2
17205,10 WESTMINSTER ST,2
17206,16 WHITMAN ST,2
17207, BOWDOIN AV at GREENBRIER ST,2
17208,113 H ST,2
17209,37 COLGATE RD,2
17210,565 E 6TH ST,2
17211,10 SYDNEY ST,2
17212,11 WASHINGTON ST,2
17213,56 STUART ST,2
17214,695 SHAWMUT AV,2
17215, SHAWMUT ST at DEWITT DR,2
17216,965 COMMONWEALTH AV,2
17217, W DEDHAM ST,2
17218,650 E 1ST ST,2
17219, RIVER ST at IDAHO ST,2
17220,396 CAMDEN ST,2
17221,36 ANNUNCIATION RD,2
17222,38 STANTON ST,2
17223,0 LINCOLN ST at KNEELAND ST,2
17224,30 LARCHMONT ST,2
17225, MAIN ST at BELMONT ST,2
17226,81 KEMBLE ST,2
17227,402 BLUE HILL AV,2
17228,0 WASHINGTON ST at IFFLEY RD,2
17229,8 ALLSTON SQ,2
17230,18  SAMOSET ST,2
17231, HOWLAND ST at ELM HILL AV,2
17232,930 DORCHESTER AV,2
17233, ASHMONT ST at FLORIDA ST,2
17234,63  HOMESTEAD ST,2
17235,32 RUGG RD,2
17236,0 GEORGIA ST at MAPLE ST,2
17237,0 MERCER ST at COLUMBIA RD,2
17238,0 DIXFIELD ST at E 8TH ST,2
17239, HELEN ST at BERNARD ST,2
17240, WASHINGTON ST at IFFLEY RD,2
17241,214 HEMENWAY ST,2
17242, FAIRMOUNT AV at RIVER ST,2
17243,0 HARRISON AV at SHABAZZ WY,2
17244,79 WALDECK ST,2
17245,405 WASHINGTON ST,2
17246,0 W 7TH ST at DORCHESTER AV,2
17247, CENTRE ST at BURRAGE ST,2
17248,410 GLENWAY ST,2
17249,124 W 9TH ST,2
17250,115 ARMANDINE ST,2
17251,373  CENTRE ST,2
17252,50 HORADAN WY,2
17253, LAWRENCE ST at BLUE HILL AV,2
17254,484 BLUE HILL AV,2
17255, WORRELL ST at POPES HILL ST,2
17256,960  MASSACHUSETTS AV,2
17257, HAMMOND ST at SUSSEX ST,2
17258, ATLANTIC ST at CONGRESS ST,2
17259,0 ROCKLAND AV,2
17260, ORLEANS ST at MARGINAL ST,2
17261,102 THORNTON ST,2
17262,24 WELLINGTON HILL ST,2
17263,120 ANAWAN AV,2
17264,550 DUDLEY ST,2
17265,125 PRINCETON ST,2
17266,51 VIRGINIA ST,2
17267,14 BIRD ST,2
17268,323 DORCHESTER ST,2
17269, SHATTUCK ST,2
17270, E EAGLE ST at EAGLE SQ,2
17271,1 COPELAND ST,2
17272,33 HOLLANDER ST,2
17273, AVANDER CT,2
17274,17 EASTBURN ST,2
17275,120 SHAWMUT AV,2
17276,63-83 AMES ST,2
17277,34  ARCADIA ST,2
17278,210 HUMBOLDT AV,2
17279, ROCKNE AV at MILTON ST,2
17280,615 DORCHESTER AV,2
17281, DEVON ST at WARREN ST,2
17282, WESTVIEW WY at BLUE HILL AV,2
17283,273 SUMNER ST,2
17284,40    MERIDIAN ST,2
17285, BASILE ST,2
17286,8  GLENROSE RD,2
17287, COLUMBIA RD at MORRISSEY BL,2
17288,213 GENEVA ST,2
17289,8 GLENROSE RD,2
17290,10 JOHNSTON RD,2
17291,34 SUMNER ST,2
17292,3  MAYWOOD ST,2
17293, ROXBURY ST at DUDLEY ST,2
17294,00 FLINT ST at ASTORIA ST,2
17295, FALCON ST at PUTNAM ST,2
17296,0 WASHINGTON ST at MORSE ST,2
17297, SUMMIT AV,2
17298,4415 WASHINGTON ST,2
17299,295  FREEPORT ST,2
17300,485 BENNINGTON ST,2
17301,30 BETHUNE WY,2
17302,25 SCHUYLER ST,2
17303,200 WOODVILLE ST,2
17304,78 ZEIGLER ST,2
17305,199 WESTVILLE ST,2
17306,73 WALNUT PK,2
17307,7 FRAWLEY ST,2
17308,4 RANDLETT PL,2
17309,172 BOSTON ST,2
17310, VINE ST at COREY ST,2
17311, GRANADA PK,2
17312, WARWICK ST,2
17313,0 HARTWELL ST at SCHUYLER ST,2
17314, WASHINGTON ST at MENDELSSOHN,2
17315, MORTON ST at HENRICI ST,2
17316,180 NIGHTINGALE ST,2
17317, CENTRE ST at WELD ST,2
17318,00 HARRISHOF ST at HUMBOLDT AV,2
17319,334 NORFOLK ST,2
17320, WAYLAND ST at BIRD ST,2
17321, OLD MORTON ST at SANFORD ST,2
17322, BLUE HILL AV at COLONY ST,2
17323,89 PARK DR,2
17324,530 BEACON ST,2
17325,192 RUTHVEN ST,2
17326,208 COLUMBIA RD,2
17327,0 NORMANDY ST at GENEVA AV,2
17328,0 CIRCUIT ST at HERMAN ST,2
17329,1395 COMMONWEALTH AV,2
17330,857 BENNINGTON ST,2
17331,169 NORFOLK AV,2
17332,67 AMES ST,2
17333, MORA ST at MILTON ST,2
17334,250 NORTHERN AV,2
17335,00 EUSTIS ST at DEARBORN ST,2
17336,45 BENNINGTON ST,2
17337,387 NORFOLK ST,2
17338,33 WOODWARD ST,2
17339, DORCHESTER AV at RANGE RD,2
17340, COLERIDGE ST at WORDSWORTH ST,2
17341, GREENOUGH AV,2
17342, HAMILTON ST at SPEEDWELL ST,2
17343,31 WILCOCK ST,2
17344,33 PARKMAN ST,2
17345,446 WESTERN AV,2
17346,7 STOUGHTON ST,2
17347,256 DEARBORN ST,2
17348,77 ELLINGTON ST,2
17349,00 WALWORTH ST,2
17350,679 WASHINGTON ST,2
17351, FAIRMOUNT ST at MORTON ST,2
17352,0 HAMILTON ST at BELLEVUE ST,2
17353, BROCKTON ST,2
17354,244 COLUMBIA RD,2
17355,16 BUSINESS ST,2
17356, SHAWMUT AV at AGUADILLA ST,2
17357,14 GLEASON ST,2
17358,334 CENTRE ST,2
17359, MORTON ST at TALBOT AV,2
17360,714 ADAMS ST,2
17361,70 BISMARCK ST,2
17362,2 ANDRIA RD,2
17363,20 PINE ST,2
17364,0 ELDER ST at COLUMBIA RD,2
17365,0 HORADAN WY at PARKER ST,2
17366,12 CROWLEY ROGERS WY,2
17367,32 MAPLE ST,2
17368, SHAWMUT AV at HERALD ST,2
17369,17 DRACUT ST,2
17370,60 ROWES WF,2
17371,24 HALBORN ST,2
17372,94 HOLMES AL,2
17373, MAPLE ST at OAK ST,2
17374,20 RALDNE RD,2
17375,196 LEYDEN ST,2
17376,35 WINTON ST,2
17377,416 TREMONT ST,2
17378,00 DAKOTA ST,2
17379,7 FAIRBANKS ST,2
17380,112 BLOOMFIELD ST,2
17381,28 DITSON ST,2
17382,0 BEACON ST at ARLINGTON ST,2
17383,81 NEWBURY ST,2
17384,17 BEACH ST,2
17385,00 BLUE HILL AV at LEDGEWOOD R,2
17386,2101  WASHINGTON ST,2
17387,1810 COLUMBUS AV,2
17388,379 MERIDIAN ST,2
17389,REAR 38 AMES ST,2
17390,161 SALEM ST,2
17391,75 CENTRE ST,2
17392,9 BELLFLOWER ST,2
17393,00 CIRCUIT ST at ST JOSEPH ST,2
17394,4196 WASHINGTON ST,2
17395,00 ERIE ST at GREENWOOD ST,2
17396,00 NEPONSET AV,2
17397,00 HALL ST at SOUTH ST,2
17398,0 WARDMAN RD,2
17399,295 MAIN ST,2
17400,116 HARVARD AV,2
17401,14 MAIDA TR,2
17402,41 DELLE AV,2
17403, PALACE RD,2
17404,130 ORTON MAROTTA WY,2
17405, ERNST ST,2
17406,32 JACOB ST,2
17407,2 WALLEY ST,2
17408, W SELDEN ST at CROSSMAN ST,2
17409,36 CRAWFORD ST,2
17410,3 SEWALL ST,2
17411,330 BELGRADE AV,2
17412,25 BROOKLEDGE ST,2
17413, ADAMS ST at GLENROSE RD,2
17414,24 PARK ST,2
17415,86 WACHUSETT ST,2
17416,115 BLUE HILL AV,2
17417,4165 WASHINGTON ST,2
17418,0 WALNUT ST,2
17419,27 BURROUGHS ST,2
17420, HYDE PARK AV at WELD AV,2
17421, ROYS ST at WISE ST,2
17422,N/A BOWDOIN ST at PERCIVAL ST,2
17423,50 PRESCOTT ST,2
17424,87 DACIA ST,2
17425,250 HANOVER ST,2
17426,00 BLUE HILL AV at HOLBORN ST,2
17427,226 SOUTH ST,2
17428, WASHINGTON ST at JAMES ST,2
17429, CLAYTON ST at LEONARD ST,2
17430, ADAMS ST at MT PLEASANT ST,2
17431,00 W 2ND ST at B ST,2
17432,270 WARREN ST,2
17433,135 MADISON PARK CT,2
17434,38 LAWRENCE AV,2
17435,68 PIERCE ST,2
17436, TEBROC ST at BOWDOIN ST,2
17437,112 SUMNER ST,2
17438, FAIRLAND ST at MT PLEASANT AV,2
17439,700 HUNTINGTON AV,2
17440,3103 WASHINGTON ST,2
17441,107 SOUTH ST,2
17442,958 MASSACHUSETTS AV,2
17443, ROCKLAND ST at SHERMAN ST,2
17444,409 WALNUT AV,2
17445,0 EUSTIS ST at HAMPDEN ST,2
17446, DAKOTA ST at GENEVA ST,2
17447,239 MERIDIAN ST,2
17448,3035 WASHINGTON ST,2
17449, CENTRE AV at DORCHESTER AV,2
17450,0 READING ST at ALTHER ST,2
17451,5C AMES ST,2
17452,481 TALBOT AV,2
17453, BAKER ST at QUINCY ST,2
17454,0 CENTRE ST at BICKFORD ST,2
17455,994 SARATOGA ST,2
17456,137 WOODROW AV,2
17457, LAGRANGE ST at TAMWORTH ST,2
17458, SHAWMUT ST at W NEWTON ST,2
17459,679 MASSACHUSETTS AV,2
17460,40 WORCESTER SQ,2
17461,6 MERLIN ST,2
17462,62 MONTELLO ST,2
17463, ESTRELLA ST at PRIESING ST,2
17464,251 NORMANDY ST,2
17465, ROBEY ST at W COTTAGE ST,2
17466,15 MAVERICK SQ,2
17467,312 CENTRE ST,2
17468,680  PARKER ST,2
17469, E BERKELEY ST,2
17470,1420 BOYLSTON ST,2
17471,520 WASHINGTON ST,2
17472,389 WASHINGTON ST,2
17473, WHEATLEY WY,2
17474,6 GRANT ST,2
17475,156   SARATOGA ST,2
17476,754  BENNINGTON ST,2
17477,144 CHARLAME ST,2
17478,150 FREEPORT ST,2
17479,0 QUINCY ST at STANLEY ST,2
17480,0 GEORGE ST at MAGAZINE ST,2
17481,0 PARK ST at WALDECK ST,2
17482,505 WASHINGTON ST,2
17483,320 DUDLEY ST,2
17484,1 CAUSEWAY ST,2
17485,232 W SELDEN ST,2
17486,29 HOWLAND ST,2
17487,50 BROOKLEY RD,2
17488, SOUTH ST at JAMAICA ST,2
17489, SOUTH ST at TAFTHILL TR,2
17490,121 HARVARD AV,2
17491,134 HEATH ST,2
17492, PARKER HILL AV at CALUMET ST,2
17493,443 HANOVER ST,2
17494,10 MT VERNON ST,2
17495,706 BORDER ST,2
17496,115 GRADY CT,2
17497,102 WINTHROP ST,2
17498, MERCER ST,2
17499, COLUMBIA RD at BODWELL ST,2
17500,0 WARREN PL,2
17501, HANOVER ST at N BENNET ST,2
17502, CALUMET ST at HILLSIDE AV,2
17503, GREENFIELD RD at RUGBY RD,2
17504,941 MORTON ST,2
17505,423 WASHINGTON ST,2
17506,65 CHELSEA ST,2
17507,00 KING BL at WARREN ST,2
17508,123 LAMARTINE ST,2
17509,REAR OF 38 AMES ST,2
17510,427 MASSACHUSETTS AV,2
17511, WASHINGTON ST at WASHINGTON S,2
17512,0 CEDAR ST at WASHINGTON ST,2
17513,38 EASTON AV,2
17514,00 BLUE HILL AV at GENEVA AV,2
17515, SCHOOL ST at WALNUT AV,2
17516,00 WOODVILLE ST at HOWARD AV,2
17517, DEERING RD at WESTMORE RD,2
17518,10 SUNDERLAND ST,2
17519, W SELDEN ST at HENRICI ST,2
17520,15 COPELAND ST,2
17521,0 HANOVER ST at PARMENTER ST,2
17522, CARMEN ST at RADCLIFFE ST,2
17523,310 BOWDOIN ST,2
17524,168  TRAIN ST,2
17525, THANE ST at ATHELWOLD ST,2
17526, HARRISON AV at PALMER ST,2
17527, VERNON ST at WASHINGTON ST,2
17528,28 BEACH ST,2
17529,318 WASHINGTON ST,2
17530,75 OLD IRONSIDES WY,2
17531,0 QUINCY ST at HOWARD ST,2
17532,10 E COTTAGE ST,2
17533,0 BARTLETT ST at SULLIVAN ST,2
17534,149 PRINCETON ST,2
17535,162 BUNKER HILL ST,2
17536,92 STANWOOD ST,2
17537, ROSSETER ST at BOWDOIN ST,2
17538,35 KEEGAN ST,2
17539,1516 BLUE HILL AV,2
17540, BRADSHAW ST at BICKNELL ST,2
17541,60 KENSINGTON PK,2
17542,863 BLUE HILL AV,2
17543,5 MCBRIDE ST,2
17544,69 GENE ST,2
17545, MILTON ST at FAIRMOUNT ST,2
17546,0 E 4TH ST at E 5TH ST,2
17547,35 DENNISON ST,2
17548,179 HOWARD AV,2
17549,0 BODWELL ST,2
17550, MATTAPAN ST at ITASCA ST,2
17551, LAMARTINE ST at AMORY ST,2
17552, OAKDALE ST at LAWNDALE TR,2
17553, BOWDOIN ST at DRAPER RD,2
17554,673 BOYLSTON ST,2
17555, HUNTINGTON AV at WAIT ST,2
17556,783  COLUMBIA RD,2
17557,22 NEWBURY ST,2
17558,174 BROOKS ST,2
17559,37 HUMPHREYS PL,2
17560,248 AMORY ST,2
17561,654 E BROADWAY,2
17562,35 DUNLAP ST,2
17563,00 GURNEY ST at PARKER ST,2
17564,14 LIVERPOOL ST,2
17565,44 OLD LANDING WY,2
17566,58 OBRIEN CT,2
17567,40 MILLS ST,2
17568,81 HAMILTON ST,2
17569,76 BOWDOIN ST,2
17570,233 HANCOCK ST,2
17571, WAINWRIGHT ST at PARK ST,2
17572,300 COMMONWEALTH AV,2
17573, MILL ST at GREEN HILL ST,2
17574, WILBERT CR at HARVARD ST,2
17575,2 GROTTO GLEN RD,2
17576,61 KINGSDALE ST,2
17577, WALDECK ST at ALPHA RD,2
17578,24 INTERVALE ST,2
17579,60 WALNUT PK,2
17580,25 TOWER ST,2
17581,112 PLEASANT ST,2
17582, WELD ST at HYDE PARK AV,2
17583,52 SULLIVAN WY,2
17584,21 SHEAFE ST,2
17585,78 ROSSETER ST,2
17586, FOREST HILLS ST at GLEN ST,2
17587,385 ADAMS ST,2
17588,27 WILBERT RD,2
17589,1154 MORRISSEY BL,2
17590,407 BLUE HILL AV,2
17591,861 BLUE HILL AV,2
17592,39 THETFORD AV,2
17593,5 OSCEOLA ST,2
17594, HORAN WY at WALDEN ST,2
17595,2375  WASHINGTON ST,2
17596, WILLERS ST,2
17597,1692 WASHINGTON ST,2
17598,408 ATLANTIC AV,2
17599,1648 BLUE HILL AV,2
17600,833 BEACON ST,2
17601,7A SMITH ST,2
17602,40H ANNUNCIATION RD,2
17603,21 ASTORIA ST,2
17604,839 CUMMINS HY,2
17605,35 BEACON ST,2
17606,1672 DORCHESTER AV,2
17607,0 W HOWELL ST,2
17608, HOLLYWOOD RD at WILLOWDEAN AV,2
17609,383 GENEVA AV,2
17610, ARCHDALE RD at SOUTH ST,2
17611, BENNINGTON ST at ANTRIM ST,2
17612,128 RUTHVEN ST,2
17613,0 HANOVER ST at CLARK ST,2
17614,68 BEACH ST,2
17615,139 BOWDOIN ST,2
17616,273 NEPONSET AV,2
17617, BRENT ST at TALBOT AV,2
17618,431 WASHINGTON ST,2
17619,137 SYDNEY ST,2
17620, PERRY ST,2
17621, SOUTH ST at SPAULDING ST,2
17622,00 NORWELL ST at TALBOT AV,2
17623, GLEASON ST at BRADSHAW ST,2
17624,114 PRINCE ST,2
17625,27 CUNNINGHAM ST,2
17626,102 HEWLETT ST,2
17627,68 BALLOU AV,2
17628, BARLOW ST at WACHUSETT ST,2
17629, CONSTANCE RD,2
17630,82 G ST,2
17631,1130 DORCHESTER AV,2
17632,113 BRIGHTON AV,2
17633,0 NORFOLK ST at FESSENDEN ST,2
17634,42 VINELAND ST,2
17635,25 EDINBORO ST,2
17636,137 PETERBOROUGH ST,2
17637,23 HANNON ST,2
17638, WASHINGTON ST at BLUE LEDGE D,2
17639,0 BELDEN ST at DUDLEY ST,2
17640,153 STANWOOD ST,2
17641,00 BRAINTREE ST at HANO ST,2
17642,35 DEER ST,2
17643,1229 DORCHESTER AV,2
17644,547 COLUMBIA RD,2
