,INCIDENT_UNIQUE_IDENTIFIER,SUBJECT_GENDER,SUBJECT_DETAILS,SUBJECT_RACE,SUBJECT_DETAILS.2,SEARCH_REASON,INCIDENT_REASON,INCIDENT_REASON.1,VEHICLE_MAKE,VEHICLE_YEAR,VEHICLE_COLOR,VEHICLE_DETAILS,VEHICLE_DETAILS.1,OFFICER_SUPERVISOR,OFFICER_ID,OFFICER_ASSIGNMENT,OFFICER_AGE,LOCATION_STREET_NUMBER,LOCATION_CITY,Year,Month,Day,UNKNOWN_FIELD_TYPE,UNKNOWN_FIELD_TYPE,UNKNOWN_FIELD_TYPE,UNKNOWN_FIELD_TYPE,UNKNOWN_FIELD_TYPE,SEARCH_CONDUCTED,SEARCH_CONDUCTED,DISPOSITION,DISPOSITION,DISPOSITION,occurances,Cluster_kmeans
4271,OTHER,1,NO,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86124.0,103611,16,0.15714285714285714,4562,Boston,0.75,0.1818181818181818,0.06666666666666668,0,1,0,1,0,1,0,0,1,0,1,16
4272,OTHER,1,YES,Black,Med,PROBABLE CAUSE,OTHER,VAL,FORD,2000.0,RED,PASSENGER,MA,11826.0,83788,16,0.18571428571428572,OTHER,Roxbury,0.25,0.9999999999999999,0.9,0,0,1,0,1,1,1,0,1,0,1,19
4273,OTHER,1,YES,White,Fair,PROBABLE CAUSE,RADIO CALL,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,107106,3,0.14285714285714285,485,OTHER,0.5,0.7272727272727273,0.16666666666666669,0,0,0,1,0,1,0,0,1,0,1,6
4274,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11756.0,102672,4,0.18571428571428572,485,Dorchester,0.5,0.1818181818181818,0.9333333333333333,0,1,0,1,0,1,0,0,1,0,1,17
4275,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,RADIO CALL,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,106745,3,0.18571428571428572,485,Roxbury,0.75,0.09090909090909091,0.4666666666666667,0,1,0,0,0,1,0,0,1,0,1,6
4276,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,VAL,HONDA,1999.0,GREEN,PASSENGER,MA,11756.0,110929,4,0.18571428571428572,4771,Boston,0.75,0.8181818181818182,0.6,0,1,0,0,1,1,0,0,1,0,1,7
4277,OTHER,1,YES,White,Med,REASONABLE SUSPICION,MOTOR VEHICLE VIOLATION,INVESTIGATE,HONDA,2002.0,GREY,DRIVER,MA,11610.0,116220,11,0.32857142857142857,OTHER,Roslindale,0.25,0.9090909090909091,0.7333333333333333,0,1,0,1,1,1,1,0,1,0,1,11
4278,OTHER,1,YES,Hispanic,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,103549,3,0.18571428571428572,485,Dorchester,0.25,0.9999999999999999,0.1,0,1,0,1,0,1,0,0,1,0,1,6
4279,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11312.0,11631,16,0.17142857142857143,OTHER,Roxbury,0.25,0.5454545454545454,0.13333333333333333,0,1,0,0,0,1,0,0,1,0,1,9
4280,OTHER,1,YES,Black,Dark,REASONABLE SUSPICION,MOTOR VEHICLE VIOLATION,INVESTIGATE,TOYOTA,2001.0,WHITE,DRIVER,MA,11610.0,105619,3,0.17142857142857143,4771,Boston,0.75,0.4545454545454545,0.7666666666666667,0,1,0,1,0,1,0,0,1,0,1,3
4281,OTHER,1,NO,Hispanic,Light,PROBABLE CAUSE,INVESTIGATIVE,B&E,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10402.0,8694,10,0.17142857142857143,OTHER,OTHER,0.25,0.9090909090909091,0.5666666666666667,0,0,0,1,0,1,0,0,1,0,1,14
4282,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10132.0,89996,4,0.18571428571428572,485,Roxbury,0.5,0.9999999999999999,0.3666666666666667,0,1,0,1,1,1,0,0,1,0,1,17
4283,OTHER,1,YES,White,Light,PROBABLE CAUSE,INVESTIGATIVE,DRUGS,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,92675,3,0.2571428571428571,485,OTHER,0.25,0.9999999999999999,0.2,0,1,1,1,0,1,0,0,1,0,1,6
4284,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11826.0,9996,16,0.18571428571428572,OTHER,Roxbury,0.25,0.1818181818181818,0.26666666666666666,0,1,0,1,0,1,0,0,1,0,1,16
4285,OTHER,1,YES,White,Med,PROBABLE CAUSE,MOTOR VEHICLE VIOLATION,INVESTIGATE,HONDA,2002.0,BLACK,PASSENGER,MA,10132.0,11817,16,0.32857142857142857,485,OTHER,0.5,0.9090909090909091,0.7333333333333333,0,1,0,1,0,1,0,0,1,0,1,7
4286,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,9965.0,106710,9,0.18571428571428572,822,Roxbury,0.0,0.36363636363636365,0.13333333333333333,0,0,1,1,1,1,0,0,1,0,1,9
4287,OTHER,1,YES,Hispanic,Med,PROBABLE CAUSE,OTHER,INVESTIGATE,HONDA,2000.0,GREEN,DRIVER,MA,10534.0,11816,9,0.18571428571428572,822,Roxbury,0.75,0.36363636363636365,0.4666666666666667,0,1,0,1,0,1,0,0,1,0,1,13
4288,OTHER,1,NO,Black,Dark,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,116948,3,0.14285714285714285,485,Roxbury,0.5,0.5454545454545454,0.7,0,1,0,0,0,1,0,0,1,0,1,6
4289,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11756.0,116209,4,0.18571428571428572,4771,Boston,0.5,0.4545454545454545,0.1,0,1,0,1,0,1,0,0,1,0,1,17
4290,OTHER,1,YES,Black,Med,PROBABLE CAUSE,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10132.0,83200,4,0.18571428571428572,485,Roxbury,0.5,0.9999999999999999,0.2,0,1,0,1,0,1,0,0,1,0,1,17
4291,OTHER,1,YES,Black,Med,PROBABLE CAUSE,RADIO CALL,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11707.0,OTHER,9,0.18571428571428572,822,Roxbury,0.25,0.09090909090909091,0.2,0,1,0,1,1,1,0,0,1,0,1,9
4292,OTHER,1,YES,White,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8949.0,9765,1,0.32857142857142857,543,Boston,0.75,0.0,0.43333333333333335,0,0,0,1,0,1,0,0,1,0,1,5
4293,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10166.0,120928,1,0.18571428571428572,543,Boston,0.75,0.6363636363636364,0.13333333333333333,0,0,0,1,0,1,0,0,1,0,1,5
4294,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86124.0,93855,16,0.18571428571428572,OTHER,Dorchester,1.0,0.2727272727272727,0.5333333333333333,0,1,0,1,1,1,0,0,1,0,1,16
4295,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11826.0,83575,16,0.18571428571428572,OTHER,Dorchester,0.25,0.09090909090909091,0.4666666666666667,0,1,0,1,0,1,0,0,1,0,1,16
4296,OTHER,1,NO,White,Light,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11312.0,12198,16,0.17142857142857143,OTHER,Dorchester,0.75,0.36363636363636365,0.03333333333333333,0,1,0,1,1,1,0,0,1,0,1,14
4297,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,OTHER,VAL,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11312.0,93855,16,0.17142857142857143,OTHER,Dorchester,0.5,0.8181818181818182,0.7,0,1,1,1,1,1,0,1,1,1,1,1
4298,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,107106,3,0.18571428571428572,485,Roxbury,0.25,0.36363636363636365,0.8333333333333334,0,1,0,0,0,1,0,0,1,0,1,6
4299,OTHER,1,YES,Hispanic,Light,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86124.0,55238,16,0.14285714285714285,OTHER,Dorchester,0.75,0.7272727272727273,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,1,1
4300,OTHER,1,YES,Black,Light,PROBABLE CAUSE,INVESTIGATIVE,VAL,HONDA,2002.0,BLACK,PASSENGER,MA,11610.0,81335,3,0.15714285714285714,485,Roxbury,0.5,0.8181818181818182,0.26666666666666666,0,1,0,1,0,1,0,0,1,0,1,7
4301,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,DISTURBANCE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11756.0,9032,8,0.18571428571428572,2893,Boston,0.25,0.4545454545454545,0.43333333333333335,0,1,0,1,0,1,0,0,1,0,1,0
4302,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8773.0,103590,5,0.18571428571428572,1350,Dorchester,0.0,0.09090909090909091,0.5666666666666667,0,1,0,0,0,1,0,0,1,0,1,10
4303,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,RADIO CALL,INVESTIGATE,FORD,2000.0,RED,PASSENGER,MA,11610.0,108893,3,0.18571428571428572,485,Roxbury,0.75,0.6363636363636364,0.6333333333333333,0,1,0,1,1,1,0,0,1,0,1,19
4304,OTHER,1,NO,White,Light,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8949.0,11182,1,0.17142857142857143,543,Boston,0.5,0.9999999999999999,0.9333333333333333,0,0,0,1,0,1,0,0,1,0,1,5
4305,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,99799,10,0.17142857142857143,OTHER,Hyde Park,0.5,0.36363636363636365,0.7333333333333333,0,1,0,1,0,1,0,0,1,0,1,9
4306,OTHER,1,YES,Black,Med,PROBABLE CAUSE,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8949.0,82629,8,0.18571428571428572,4771,Roxbury,0.0,0.5454545454545454,0.0,0,1,0,1,1,1,0,0,1,0,1,9
4307,OTHER,1,NO,White,Light,REASONABLE SUSPICION,OTHER,INVESTIGATE,FORD,2000.0,RED,PASSENGER,MA,11826.0,91908,16,0.17142857142857143,OTHER,Roxbury,0.0,0.2727272727272727,0.8333333333333334,0,1,0,1,0,1,0,0,1,0,1,19
4308,OTHER,1,NO,White,Light,PROBABLE CAUSE,INVESTIGATIVE,DRUGS,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10060.0,102949,1,0.17142857142857143,543,Boston,0.5,0.2727272727272727,0.23333333333333334,0,1,1,1,1,1,0,0,1,0,1,5
4309,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8237.0,104744,9,0.17142857142857143,4771,Boston,0.75,0.8181818181818182,0.3666666666666667,0,1,0,1,0,1,0,0,1,0,1,9
4310,OTHER,1,YES,White,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,FORD,2000.0,RED,PASSENGER,MA,86124.0,11804,16,0.32857142857142857,OTHER,Dorchester,0.25,0.09090909090909091,0.4,0,1,0,1,1,1,0,0,1,0,1,19
4311,OTHER,1,YES,Black,Dark,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,106317,3,0.17142857142857143,485,Roxbury,0.75,0.2727272727272727,0.23333333333333334,0,1,0,1,0,1,0,0,1,0,1,6
4312,OTHER,1,YES,Black,Med,PROBABLE CAUSE,RADIO CALL,B&E,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8022.0,OTHER,6,0.18571428571428572,1350,Dorchester,0.75,0.6363636363636364,0.9333333333333333,0,1,0,0,0,1,0,0,1,0,1,10
4313,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,PUBLIC DRINKING,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11756.0,116141,4,0.18571428571428572,485,Mattapan,0.5,0.8181818181818182,0.8666666666666667,0,1,0,0,0,1,0,0,1,0,1,17
4314,OTHER,1,YES,Hispanic,Light,PROBABLE CAUSE,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10739.0,98656,16,0.14285714285714285,OTHER,Dorchester,0.25,0.36363636363636365,0.4,0,1,0,1,0,1,0,0,1,0,1,1
4315,OTHER,1,NO,Hispanic,Light,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10166.0,76078,1,0.17142857142857143,543,Boston,0.75,0.1818181818181818,0.03333333333333333,0,0,0,1,0,1,0,0,1,0,1,5
4316,OTHER,1,NO,Hispanic,Med,PROBABLE CAUSE,INVESTIGATIVE,VAL,HONDA,2002.0,GREY,DRIVER,MA,11596.0,10510,2,0.1,506,East Boston,1.0,0.0,0.5666666666666667,0,0,0,1,0,1,0,0,1,0,1,11
4317,OTHER,1,YES,Black,Light,PROBABLE CAUSE,INVESTIGATIVE,VAL,HONDA,2003.0,GREY,PASSENGER,MA,11610.0,81403,3,0.15714285714285714,485,Dorchester,0.5,0.2727272727272727,0.4,0,1,1,1,1,1,1,1,1,0,1,12
4318,OTHER,1,YES,Black,Dark,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11756.0,116944,4,0.17142857142857143,3844,Hyde Park,0.5,0.2727272727272727,0.3,0,1,0,1,0,1,0,0,1,0,1,17
4319,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86124.0,9996,16,0.18571428571428572,OTHER,Dorchester,0.25,0.4545454545454545,0.4,0,1,0,1,0,1,0,0,1,0,1,16
4320,OTHER,1,YES,Hispanic,Light,REASONABLE SUSPICION,RADIO CALL,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11756.0,62601,4,0.14285714285714285,485,Mattapan,0.0,0.6363636363636364,0.7,0,1,0,0,0,1,0,0,1,0,1,17
4321,OTHER,1,NO,White,Light,PROBABLE CAUSE,INVESTIGATIVE,PANHANDLING,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8949.0,8847,1,0.17142857142857143,543,Boston,0.5,0.1818181818181818,0.8666666666666667,0,1,0,0,0,1,0,0,1,0,1,5
4322,OTHER,1,YES,Black,Light,REASONABLE SUSPICION,CRIMINAL VIOLATION,VAL,HONDA,2002.0,GREY,DRIVER,MA,11826.0,91908,16,0.15714285714285714,485,OTHER,0.25,0.0,0.4666666666666667,0,1,0,0,0,1,0,0,1,0,1,11
4323,OTHER,1,YES,White,OTHER,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10251.0,93870,9,0.2142857142857143,822,Jamaica Plain,0.0,0.7272727272727273,0.8666666666666667,0,1,0,1,1,1,0,0,1,0,1,14
4324,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11401.0,OTHER,7,0.18571428571428572,1033,Brighton,0.25,0.9090909090909091,0.5333333333333333,0,1,0,1,1,1,0,0,1,0,1,9
4325,OTHER,1,YES,White,Light,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8662.0,OTHER,6,0.2571428571428571,2893,Boston,0.25,0.8181818181818182,0.06666666666666668,0,1,1,1,1,1,0,1,0,0,1,4
4326,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,INVESTIGATIVE,VAL,TOYOTA,2001.0,WHITE,DRIVER,MA,11756.0,108883,4,0.17142857142857143,485,Dorchester,0.25,0.8181818181818182,0.03333333333333333,0,0,0,1,0,1,0,0,1,0,1,3
4327,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8740.0,8819,1,0.18571428571428572,543,Boston,0.75,0.36363636363636365,0.3,0,0,0,1,0,1,0,0,1,0,1,5
4328,OTHER,1,YES,White,OTHER,REASONABLE SUSPICION,CITIZEN ASSIST,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11401.0,106726,8,0.2142857142857143,2893,Boston,0.0,0.1818181818181818,0.9666666666666667,0,1,0,1,0,1,0,0,1,0,1,0
4329,OTHER,1,YES,Black,Med,PROBABLE CAUSE,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10739.0,98656,16,0.18571428571428572,OTHER,Roxbury,0.25,0.2727272727272727,0.26666666666666666,0,1,0,0,0,1,0,0,1,0,1,1
4330,OTHER,1,YES,Black,Med,PROBABLE CAUSE,RADIO CALL,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8695.0,51558,5,0.18571428571428572,1350,Dorchester,0.0,0.8181818181818182,0.3333333333333333,0,0,0,1,0,1,0,0,1,0,1,10
4331,OTHER,1,YES,White,Light,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8835.0,95226,8,0.2571428571428571,4771,Roxbury,0.5,0.09090909090909091,0.0,0,1,0,0,0,1,0,0,1,0,1,14
4332,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,MOTOR VEHICLE VIOLATION,VAL,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,12283.0,103767,3,0.17142857142857143,4771,Boston,0.0,0.2727272727272727,0.8666666666666667,0,1,0,0,1,1,0,1,1,0,1,9
4333,OTHER,1,YES,Black,Light,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11756.0,102353,4,0.15714285714285714,485,Roxbury,0.5,0.0,0.13333333333333333,0,1,1,1,1,1,0,0,1,0,1,17
4334,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,RADIO CALL,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8180.0,96730,1,0.18571428571428572,OTHER,OTHER,0.25,0.9999999999999999,0.9,0,1,0,1,1,1,0,0,1,0,1,16
4335,OTHER,1,YES,Black,Dark,REASONABLE SUSPICION,OTHER,INVESTIGATE,HONDA,2002.0,BLACK,PASSENGER,MA,11359.0,12139,8,0.17142857142857143,2893,OTHER,0.0,0.4545454545454545,0.8333333333333334,0,1,0,0,1,1,0,0,1,0,1,7
4336,OTHER,1,NO,White,Light,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10965.0,93859,8,0.17142857142857143,2893,Boston,0.0,0.4545454545454545,0.43333333333333335,0,1,0,1,0,1,0,0,1,0,1,0
4337,OTHER,1,YES,Black,Dark,REASONABLE SUSPICION,INVESTIGATIVE,VAL,HONDA,2001.0,WHITE,PASSENGER,MA,10739.0,102331,16,0.17142857142857143,OTHER,Roxbury,0.25,0.2727272727272727,0.7666666666666667,0,1,0,1,0,1,0,0,1,0,1,2
4338,OTHER,1,YES,Black,Dark,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11312.0,103765,16,0.17142857142857143,OTHER,Dorchester,0.5,0.36363636363636365,0.13333333333333333,0,1,0,1,0,1,0,0,1,0,1,16
4339,OTHER,1,YES,Black,Med,CONSENT SEARCH,RADIO CALL,DISTURBANCE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8773.0,120925,5,0.18571428571428572,1350,Dorchester,0.5,0.6363636363636364,0.6666666666666666,0,1,0,1,0,1,0,0,1,0,1,10
4340,OTHER,1,YES,Black,Brown,PROBABLE CAUSE,OTHER,FIREARM,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11826.0,52976,16,0.2285714285714286,OTHER,Dorchester,0.0,0.5454545454545454,0.5,0,1,1,1,1,1,0,0,1,0,1,1
4341,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,HONDA,2002.0,GREY,DRIVER,MA,86124.0,11817,16,0.18571428571428572,OTHER,Dorchester,0.75,0.09090909090909091,0.43333333333333335,0,1,0,1,1,1,0,0,1,0,1,11
4342,OTHER,1,YES,White,Light,PROBABLE CAUSE,INVESTIGATIVE,TRESPASSING,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,74873,3,0.2571428571428571,4771,Boston,0.25,0.5454545454545454,0.5666666666666667,0,1,1,1,1,1,0,0,1,1,1,14
4343,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86124.0,74876,16,0.17142857142857143,OTHER,Dorchester,0.25,0.36363636363636365,0.06666666666666668,0,1,0,1,0,1,0,0,1,0,1,1
