,Unique_Values,Value_Counts
17972,820 SARATOGA ST,1
17973,19 ZEIGLER ST,1
17974,140 ST BOTOLPH ST,1
17975,2 CLAREMONT PK,1
17976,73 LANSDOWNE ST,1
17977,405 COLUMBUS AV,1
17978,25 WAUMBECK ST,1
17979,202 HUMBOLDT AV,1
17980,37  WILLIAMS ST,1
17981,9 CASTLEGATE RD,1
17982,873 E 3RD ST,1
17983,50  MILL ST,1
17984,912  DORCHESTER AV,1
17985,107 MARKET ST,1
17986,BRAYTON RD at MARGO RD,1
17987,RAMSEY ST at WASHINGTON ST,1
17988,STACEY ST at TREMONT ST,1
17989,STOUGHTON ST at SUMMER AV,1
17990,54  NORTON ST,1
17991,48 WOODGATE ST,1
17992,1 WADLEIGH PL,1
17993,297  CENTRE ST,1
17994,100 CANAL ST,1
17995,16 BAKER ST,1
17996,COMO RD at REYNOLDS RD,1
17997,41 WYMAN ST,1
17998,CUNARD ST at HAVRE ST,1
17999,10  WINTER ST,1
18000,CASTLEGATE RD at IPSWICH ST,1
18001,23  DRAYTON AV,1
18002,152 LIVERPOOL ST,1
18003,ALABAMA S at MASSACHUSETTS AV,1
18004,29 FOLSOM ST,1
18005,13  SCHOOL ST,1
18006,680  COLUMBIA RD,1
18007,FLINT ST at MORTON ST,1
18008,66 EDSON ST,1
18009,14 JOSEPH ST,1
18010,667 E 4TH ST,1
18011,128 NEWBURY ST,1
18012,267 MASSACHUSETTS AV,1
18013,00 ARMORY ST,1
18014,BUSINESS ST at RIVER ST,1
18015,HOWARD ST at WOODWARD AV,1
18016,61 TOPLIFF ST,1
18017,889 BRIGHTON AV,1
18018,108 HAROLD ST,1
18019,67 JOHNSTON RD,1
18020,00 PUBLIC ALLEY 719,1
18021,68 JOHNSTON RD,1
18022,98 MONTEBELLO RD,1
18023,BEECH ST at KENNETH ST,1
18024,78 LEXINGTON ST,1
18025,55 HUMBOLDT AV,1
18026,1272 RIVER ST,1
18027,771 TRUMAN PY,1
18028,1 FAULKNER ST,1
18029,831 BOYLSTON ST,1
18030,14 HUCKINS ST,1
18031,23 DRAYTON AV,1
18032,33  KILMARNOCK ST,1
18033,2D BREWSTER ST,1
18034,560  WASHINGTON ST,1
18035,121 RIVER ST,1
18036,15 MONUMENT ST,1
18037,29 MSGR REYNOLDS WY,1
18038,86 DAY ST,1
18039,DERNE ST at TEMPLE ST,1
18040,29 MONTEBELLO RD,1
18041,958 BLUE HILL AV,1
18042,222 BOWDOIN ST,1
18043,482 BLUE HILL AV,1
18044,BROOKLINE AV,1
18045,1897 RIVER ST,1
18046,15 WHITTIER ST,1
18047,378 CONVERSE ST,1
18048,122 NEPONSET AV,1
18049,16 WILLOWWOOD ST,1
18050,96 MORELAND ST,1
18051,ALBANY ST at E CANTON ST,1
18052,545  MASSACHUSETTS AV,1
18053,29 ALMONT ST,1
18054,89 AUCKLAND ST,1
18055,2984 WASHINGTON ST,1
18056,696 TREMONT ST,1
18057,91B AMORY ST,1
18058,35 LONGFELLOW ST,1
18059,930 E BROADWAY,1
18060,MALCOLM X BL at WALNUT,1
18061,270 BABCOCK ST,1
18062,TRUMAN PY at WILLIAMS ST,1
18063,59 RADCLIFFE ST,1
18064,67 WAVERLY ST,1
18065,76 HILLSIDE ST,1
18066,111 GAINSBOROUGH ST,1
18067,BLUE HILL AV at FERMOY HTS AV,1
18068,180 BRIGHTON AV,1
18069,669 SARATOGA ST,1
18070,27 MAVERICK SQ,1
18071,243  NORMANDY ST,1
18072,WABENO ST at WARREN ST,1
18073,17  BEACON ST,1
18074,199 SUMNER ST,1
18075,27 CODMAN HILL AV,1
18076,8 ROCKLEDGE ST,1
18077,10 FENNO ST,1
18078,17 BUSINESS ST,1
18079,19 WEBSTER ST,1
18080,ELLINGTON ST at ERIE PL,1
18081,86 HOWARD ST,1
18082,GREENDALE RD at MORTON ST,1
18083,1 LAFAYETTE AV,1
18084,332 AMORY ST,1
18085,110 HAROLD ST,1
18086,BENNETT ST at SARATOGA ST,1
18087,CENTRE AV at ESTELLA ST,1
18088,25 NORTH ST,1
18089,125 DANA AV,1
18090,ELM HILL AV at GLENWAY ST,1
18091,170  TREMONT ST,1
18092,59 BUCKNAM ST,1
18093,LONDON CT at MERIDIAN ST,1
18094,97  FLORIDA ST,1
18095,0 PLEASANT AV,1
18096,746 HUNTINGTON AV,1
18097,16 SONOMA ST,1
18098,GENEVA ST at SMITH ST,1
18099,425 MASSACHUSETTS AV,1
18100,23 CROWELL ST,1
18101,30 DRAPER ST,1
18102,131 INTERVALE ST,1
18103,44 ELLINGTON ST,1
18104,17 TURQUOISE WAY,1
18105,49 VALLAR RD,1
18106,10  MILLMONT ST,1
18107,122  WALFORD WY,1
18108,73 PARK DR,1
18109,HADLEY ST at PARKER ST,1
18110,380 FULLER ST,1
18111,120 GAINSBOROUGH ST,1
18112,0 HUCKINS ST,1
18113,57 WARREN ST,1
18114,15 UPTON ST,1
18115,BUNKER HILL ST at HUNTER ST,1
18116,123 CENTRE ST,1
18117,74 ROWE ST,1
18118,717 ATLANTIC ST,1
18119,1581 DORCHESTER AV,1
18120,79  HOMESTEAD ST,1
18121,37  TILESTON ST,1
18122,69 GLENWAY ST,1
18123,4380 WASHINGTON ST,1
18124,11 CLIFTON ST,1
18125,3  BRIARCLIFF TR,1
18126,BOYLSTON ST at ST PETER ST,1
18127,CHARLES RIVER AV,1
18128,4 JESS ST,1
18129,43 FRANKLIN HILL AV,1
18130,1 QUINCY ST,1
18131,CHARLES PARK RD at VFW PY,1
18132,#1 QUINCY ST,1
18133,71 SHANDON RD,1
18134,243 NORFOLK ST,1
18135,627 DUDLEY ST,1
18136,5 SYDNEY ST,1
18137,26 WENDOVER ST,1
18138,77 BERKELEY ST,1
18139,530  BORDER ST,1
18140,380 DORCHESTER AV,1
18141,0 EASTMAN ST,1
18142,MORTON ST at OLEARY WY,1
18143,20  STRATTON ST,1
18144,CRAWFORD ST at HARRISHOF ST,1
18145,534 SARATOGA ST,1
18146,POWERHOUSE ST at SUMMER ST,1
18147,24 MYSTIC ST,1
18148,14 WENTWORTH ST,1
18149,15  SHETLAND ST,1
18150,12 E COTTAGE ST,1
18151,OO WHITING ST,1
18152,5 CHARLES ST,1
18153,290 HUNTINGTON AV,1
18154,19 CLIFFORD ST,1
18155,CORNELIA WY,1
18156,56 ANNUNCIATION RD,1
18157,1 TERRACE ST,1
18158,HADWIN WY,1
18159,29 HARRISHOF ST,1
18160,ASTICOU RD at SOUTH ST,1
18161,424  BORDER ST,1
18162,230 EUSTIS ST,1
18163,138 DEWITT DR,1
18164,ASTICOU RD at SOUTH STREET,1
18165,242  BREMEN ST,1
18166,1066 MASSACHUSETTS AV,1
18167,21 MARLIN WY,1
18168,RING RD,1
18169,BARTLETT ST at DUDLEY ST,1
18170,360 ASHTON ST,1
18171,DOVE CT at SAVIN HILL AV,1
18172,112 INTERVALE ST,1
18173,17 PURITAN AV,1
18174,0 OTIS ST,1
18175,388 W ROXBURY PY,1
18176,104  SCHOOL ST,1
18177,BRIGHTON AV at ST LUKES RD,1
18178,26 PALMER ST,1
18179,3 CHARLOTTE ST,1
18180,117 SYCAMORE ST,1
18181,HALLET ST at TALBOT AV,1
18182,9 HOWARD AV,1
18183,257 RIVER ST,1
18184,38 SUMNER ST,1
18185,DON ST at MATHER ST,1
18186,CASS BL at HARRIS AV,1
18187,819 HYDE PARK AV,1
18188,620 WASHINGTON ST,1
18189,30  CENTRE ST,1
18190,COLUMBIA ST at POWELLTON RD,1
18191,788 MORTON ST,1
18192,28 DECKARD ST,1
18193,257 ROXBURY ST,1
18194,41  EDISON GREEN,1
18195,225  BLUE HILL AV,1
18196,504 MASSACHUSETTS AV,1
18197,R83 ESSEX ST,1
18198,182 WALNUT AV,1
18199,606 BLUE HILL AV,1
18200,149  WALNUT ST,1
18201,875 S HUNTINGTON AV,1
18202,8 GLENARM ST,1
18203,19 BRADEEN ST,1
18204,164 INTERVALE ST,1
18205,125 DEVON ST,1
18206,12 AMES ST,1
18207,403  OLD COLONY AV,1
18208,842 MORTON ST,1
18209,27 PALMER ST,1
18210,480 E 1ST ST,1
18211,1925 WASHINGTON ST,1
18212,175 ADAMS ST,1
18213,74 W DEDHAM ST,1
18214,25  WARREN ST,1
18215,290 BANK ST,1
18216,RICHARDS ST at WALNUT AV,1
18217,95  BROOK AV,1
18218,38 REAR AMES ST,1
18219,172 PUTNAM ST,1
18220,408   MERIDIAN ST,1
18221,TUPELO ST,1
18222,782  SHAWMUT AV,1
18223,27 WOODWARD ST,1
18224,1365 WASHINGTON ST,1
18225,429 BAKER ST,1
18226,46   CHELSEA ST,1
18227,22 ALEXANDER ST,1
18228,B ST at DORCHESTER ST,1
18229,51 HOMESTEAD ST,1
18230,10 ISABELLA ST,1
18231,1884 CENTRE ST,1
18232,50  MALCOLM X BL,1
18233,49 MASCOT ST,1
18234,AMORY ST at W WALNUT PK,1
18235,203 SALEM ST,1
18236,207 DUDLEY ST,1
18237,167   LEXINGTON ST,1
18238,623 TREMONT ST,1
18239,BRIGHTON ST at ESSEX ST,1
18240,00 FRANKLIN PARK RD,1
18241,NAZING CT,1
18242,BLUE HILL AV at VINE ST,1
18243,240 PARK ST,1
18244,161  ENDICOTT ST,1
18245,23 ROWE ST,1
18246,7 MONUMENT SQ,1
18247,128 BROOK AV,1
18248,HEATH ST at MINDEN ST,1
18249,ESTELLA ST,1
18250,266 MEDFORD ST,1
18251,49 FLORENCE ST,1
18252,527 DUDLEY ST,1
18253,132 DAY ST,1
18254,522 RIVER ST,1
18255,BRIGHTON ST at PERKINS ST,1
18256,00 EGLESTON ST,1
18257,HOWARD AV at NORFOLK ST,1
18258,MOULTRIE ST,1
18259,525 MCCLELLAN HY,1
18260,94 PILGRIM RD,1
18261,309 ADAMS ST,1
18262,118 TRENTON ST,1
18263,600 COLUMBUS AV,1
18264,537 NORFOLK ST,1
18265,00 UNION ST,1
18266,665 BLUE HILL AV,1
18267,54 HARVARD ST,1
18268,5 FAVRE ST,1
18269,72 HIAWATHA RD,1
18270,865  AMERICAN LEGION HY,1
18271,2283 WASHINGTON ST,1
18272,26 OLNEY ST,1
18273,628 HYDE PARK AV,1
18274,13  TUFTS ST,1
18275,6 BROCKTON ST,1
18276,110  SELDEN ST,1
18277,210 SARATOGA ST,1
18278,71  BORDER ST,1
18279,70 EUTAW ST,1
18280,3712 WASHINGTON ST,1
18281,3 PEMBROKE ST,1
18282,231 HARRISON AV,1
18283,361 COREY ST,1
18284,COLUMBIA ST at MICHIGAN AV,1
18285,CLIFFORD ST at TONAWANDA ST,1
18286,402 W BROADWAY,1
18287,BEACON ST at STATE ST,1
18288,445 SARATOGA ST,1
18289,IDAHO ST,1
18290,25 OLD COLONY AV,1
18291,116 BALLOU AV,1
18292,22  SMITH ST,1
18293,ROSSETER ST at WASHINGTON AV,1
18294,110 CRAWFORD ST,1
18295,53 LONSDALE ST,1
18296,53  LONSDALE ST,1
18297,839 NEWBURY ST,1
18298,TURNER ST,1
18299,446 SARATOGA ST,1
18300,120 STANDARD ST,1
18301,53 CHESBROUGH RD,1
18302,115  MOORE ST,1
18303,OPP 50 ANNUNCIATION RD,1
18304,46  DITSON ST,1
18305,13 HARTFORD ST,1
18306,454 PARKER ST,1
18307,17 PROSPECT ST,1
18308,41 BOWDOIN ST,1
18309,17 ROCKVILLE PK,1
18310,41 KENBERMA RD,1
18311,85 GREENBRIER ST,1
18312,1220 ADAMS ST,1
18313,36 ALGONQUIN ST,1
18314,127 ARLINGTON ST,1
18315,FLEET ST at NORTH ST,1
18316,MARTIN LUTHER at WARREN ST,1
18317,260 W BROADWAY,1
18318,N BEACON ST at SOLDIERS FIE,1
18319,AGUADILLA ST at BROOKLINE AV,1
18320,40 HALLET ST,1
18321,14 MICHIGAN AV,1
18322,87 LEXINGTON ST,1
18323,32 LYON ST,1
18324,150 ORIENT AV,1
18325,BARRY ST at BELLEVUE ST,1
18326,23 DEWOLF ST,1
18327,279 PRINCETON ST,1
18328,141 LONDON ST,1
18329,180 HARRINGTON AV,1
18330,DIMOCK ST at WASHINGTON SQ,1
18331,161 MARGARETTA DR,1
18332,HARVARD ST at NORFOLK PL,1
18333,HARVARD SQ at NORWELL ST,1
18334,27 HOMESTEAD ST,1
18335,73 READING ST,1
18336,55 HOMESTEAD PL,1
18337,320B BLUE HILL AV,1
18338,56 PATTEN ST,1
18339,9 FLEET ST,1
18340,DOWNEY CT,1
18341,170 LINCOLN ST,1
18342,CEMETERY RD at MENTON ST,1
18343,1019  DORCHESTER AV,1
18344,12  BLAKEVILLE ST,1
18345,216 DUDLEY ST,1
18346,11 SHERMAN RD,1
18347,954 RIVER ST,1
18348,70 ST JAMES ST,1
18349,187 WALNUT AV,1
18350,100 HAROLD ST,1
18351,ALTHEA ST at CROFTLAND AV,1
18352,241 NORFOLK ST,1
18353,4 FANEUIL HALL SQ,1
18354,KINGSDALE S at NIGHTINGALE ST,1
18355,CROFTLAND AV,1
18356,502 BORDER ST,1
18357,885  WASHINGTON ST,1
18358,POWELLTON RD,1
18359,20  S BREMEN ST,1
18360,54 SOLEY ST,1
18361,0 STRATHCONA RD,1
18362,BOATES CT at MCCLELLAN HY,1
18363,CHELSEA ST at WARREN AV,1
18364,17 ISLAND VIEW PL,1
18365,36 JULIETTE ST,1
18366,47 WESTMINSTER CT,1
18367,376 NORFOLK ST,1
18368,199  W BROADWAY,1
18369,CLIFTON ST at SURFACE RD,1
18370,GEORGE ST at NORFOLK ST,1
18371,35 FIDELIS WY,1
18372,279 E 8TH ST,1
18373,15 BENTLEY ST,1
18374,TAYLOR ST at WATER ST,1
18375,66 QUEENSBERRY ST,1
18376,138 BELGRADE AV,1
18377,MORELAND ST at PARK ST,1
18378,WASHINGTON ST at WESTMINSTE,1
18379,00 NAVILLUS TR,1
18380,83 WALDECK ST,1
18381,BRIGHAM ST at LINDEN ST,1
18382,38 SPENCER ST,1
18383,62 MOUNTAIN AV,1
18384,200 MORRISSEY BL,1
18385,287 NEWBURY ST,1
18386,11 BERKELEY ST,1
18387,52 CUMMINGS RD,1
18388,16 FAVRE ST,1
18389,10 SHEPTON TR,1
18390,435 OLD COLONY AV,1
18391,295 COLUMBUS AV,1
18392,5 WIGET ST,1
18393,74 WOODRUFF WY,1
18394,8 WOODBOLE AV,1
18395,CENTRE ST at HARRIS ST,1
18396,6 MAPLE ST,1
18397,1024 RIVER ST,1
18398,140 CHARLAME PL,1
18399,31 SEMONT RD,1
18400,12 DENNIS ST,1
18401,34 TRAIN ST,1
18402,2 GLADESIDE AV,1
18403,376 COMMONWEALTH AV,1
18404,FOTTLER RD,1
18405,100 DEWITT DR,1
18406,82 FULLER ST,1
18407,595 BENNINGTON ST,1
18408,57 CLARENDON ST,1
18409,530 HARRISON AV,1
18410,88 CHARLES ST,1
18411,30 CREIGHTON ST,1
18412,6f3 HOMESTEAD ST,1
18413,1650 VFW PY,1
18414,7TH ST at N ST,1
18415,253 BORDER ST,1
18416,1009 HYDE PARK AV,1
18417,210  BORDER ST,1
18418,1487 TREMONT ST,1
18419,11 SUDAN ST,1
18420,MENDUM ST at WALTER ST,1
18421,3  ST MARKS RD,1
18422,50 BURRELL ST,1
18423,GALLIVAN BL at MILWOOD ST,1
18424,25 ANGELL ST,1
18425,768 TREMONT ST,1
18426,38  PRATT ST,1
18427,29  NEWPORT ST,1
18428,78 FLETCHER ST,1
18429,70 EDGEWOOD ST,1
18430,CASTLE CT at E BERKELEY ST,1
18431,35 HANCOCK ST,1
18432,1 NIGHTINGALE ST,1
18433,10 ELBERT ST,1
18434,10  ELDER ST,1
18435,00 HOLDEN ST,1
18436,31 STUART ST,1
18437,4431 WASHINGTON ST,1
18438,572 WARREN AV,1
18439,327 CENTRE ST,1
18440,32 #3 ELMHURST ST,1
18441,184  K ST,1
18442,745  E 5TH ST,1
18443,354 CUMMINS HY,1
18444,DUBOIS ST at ORCHARD PARK ST,1
18445,HAMPDEN ST at HOWARD AV,1
18446,39 ORTON MAROTTA WY,1
18447,BELTON ST at DUDLEY ST,1
18448,846 HYDE PARK AV,1
18449,60 CLAYTON ST,1
18450,1619 COMMONWEALTH AV,1
18451,196  SEAVER ST,1
18452,76 GENEVA AV,1
18453,28  CRESTON ST,1
18454,75 SHANDON RD,1
18455,961 RIVER ST,1
18456,57 HIAWATHA RD,1
18457,2151  DORCHESTER AV,1
18458,FERNBORO ST,1
18459,23  GREENOCK ST,1
18460,315 E EAGLE ST,1
18461,8 GREENWOOD AV,1
18462,0 CENTER PZ,1
18463,134 STANDARD ST,1
18464,152 STANWOOD ST,1
18465,CITY SQ at PARK ST,1
18466,0 E ST,1
18467,290 E 9TH ST,1
18468,30 BICKFORD AV,1
18469,58  LINDEN ST,1
18470,ARLINGTON ST at PROVIDENCE S,1
18471,541 SOUTHAMPTON ST,1
18472,67 GENEVA AV,1
18473,7 ODONNELL TR,1
18474,46 ROSEDALE ST,1
18475,980 TREMONT ST,1
18476,110 BAYSWATER ST,1
18477,39 MCGREEVEY WY,1
18478,99 WALES ST,1
18479,2120 WASHINGTON ST,1
18480,375 COLUMBUS AV,1
18481,CALUMET ST at PEQUOT ST,1
18482,8 THETFORD AV,1
18483,NORTHAMPTON at WASHINGTON AV,1
18484,MCGREEVEY WY at PARKER HILL,1
18485,78 WILDWOOD ST,1
18486,00 BOYNTON ST,1
18487,325 W BROADWAY,1
18488,264 OCALLAGHAN WY,1
18489,TREMONT ST at WIGGLESWORTH ST,1
18490,35 OLD MORTON ST,1
18491,PUTNAM ST at ROXBURY ST,1
18492,REAR OF 9- ABBOT ST,1
18493,11 WYOMING ST,1
18494,58 WAUMBECK ST,1
18495,E BERKELEY ST at WASHINGTON S,1
18496,45 ANNUNCIATION RD,1
18497,35  CENTRAL SQ,1
18498,137 L ST,1
18499,415 CENTRE ST,1
18500,HAWES ST at WAKULLAH ST,1
18501,378 CONTROL TOWER WY,1
18502,OP 56  CLAYBOURNE ST,1
18503,64 ALLSTON ST,1
18504,34 ALABAMA ST,1
18505,E 2ND ST at H ST,1
18506,WELLSMERE PK,1
18507,N/A TREMONT ST at STUART ST,1
18508,288 E EIGHTH ST,1
18509,90 MONTEBELLO RD,1
18510,835 DORCHESTER AV,1
18511,8  SUMNER SQ,1
18512,67 WHITTEN ST,1
18513,91 BELGRADE AV,1
18514,57  LITHGOW ST,1
18515,4198 WASHINGTON ST,1
18516,380  WARREN ST,1
18517,630 DORCHESTER AV,1
18518,480 BACK ST,1
18519,15 CATHERINE ST,1
18520,WELLINGTON PL,1
18521,62 OLD IRONSIDES WY,1
18522,625 CENTRE ST,1
18523,15 EVANS ST,1
18524,26 LYNDHURST ST,1
18525,OCONNELL WY at STANIFORD ST,1
18526,6  CASTLEGATE RD,1
18527,NEW ENGLAND AV at NORFOLK AV,1
18528,BLUE HILL AV at N/A SUPPLE RD,1
18529,464 E 7TH ST,1
18530,219 BORDER ST,1
18531,0 FENELON ST,1
18532,102 CODMAN PK,1
18533,4 PEACEVALE RD,1
18534,1490 RIVER ST,1
18535,57 HILLSIDE ST,1
18536,122 ENGLEWOOD AV,1
18537,1 ANAWAN AV,1
18538,995 TREMONT ST,1
18539,12 HOLYOKE ST,1
18540,RADCLIFFE RD,1
18541,180 BROOKLINE AV,1
18542,1267 COMMONWEALTH AV,1
18543,BYRON ST at WORDSWORTH ST,1
18544,N/A GREENWOOD ST,1
18545,760 E 6TH ST,1
18546,71 SARATOGA ST,1
18547,41  CHELSEA ST,1
18548,88 ESSEX ST,1
18549,911 BRENT ST,1
18550,59 CROSS ST,1
18551,LEWIS WF at MARGINAL ST,1
18552,223  HOMES AV,1
18553,769 BOYLSTON ST,1
18554,11 ALBION ST,1
18555,BLUE HILL AV at WESTCOTT ST,1
18556,CHARLAME PL at CHARLAME ST,1
18557,75 ROSSETER ST,1
18558,110 SALEM ST,1
18559,COREY ST at STARR KING CT,1
18560,VINE AV at VINE ST,1
18561,24 ALPINE ST,1
18562,0 ELBERT ST,1
18563,139  TREMONT ST,1
18564,30  BLUE HILL AV,1
18565,120 HAMMOND ST,1
18566,18 LAFIELD ST,1
18567,51 N BEACON ST,1
18568,EUSTIS ST at WINSLOW ST,1
18569,MASS PIKE RD at MELNEA CASS,1
18570,BURMAH ST at EDGEWATER DR,1
18571,47 KIMBALL ST,1
18572,13 BOSTON ST,1
18573,450  W BROADWAY,1
18574,57 HUMBOLDT AV,1
18575,51 ST JAMES ST,1
18576,706 W 5TH ST,1
18577,103 HOWLAND ST,1
18578,5 ORLANDO ST,1
18579,EMROSE TR,1
18580,6 CHENEY ST,1
18581,3 ALVESTON ST,1
18582,135 GRANITE AV,1
18583,78 READVILLE ST,1
18584,CUMMINS HY at N/A HARVARD ST,1
18585,45 MOUNTAIN AV,1
18586,37  MT PLEASANT ST,1
18587,9TH ST,1
18588,0 BABE RUTH DR,1
18589,209 STIMSON ST,1
18590,26  ALBION ST,1
18591,29 BELFORT ST,1
18592,62 BOWEN ST,1
18593,118 HUTCHINGS ST,1
18594,9 TAYLOR ST,1
18595,141  PLEASANT ST,1
18596,119 TRENTON ST,1
18597,38 WOODVILLE PK,1
18598,17 ROCKDALE ST,1
18599,204 LINCOLN ST,1
18600,310 WALNUT ST,1
18601,ARCADIA ST at DITSON ST,1
18602,16 EDEN ST,1
18603,OPP 63 LAMBERT ST,1
18604,140 MARCELLA ST,1
18605,919 HUMPHREYS ST,1
18606,901 BLUE HILL AV,1
18607,29 W TREMLETT ST,1
18608,F ST at W 9TH ST,1
18609,LEXINGTON SQ at MERIDIAN ST,1
18610,140  EUSTIS ST,1
18611,BIRMINGHAM PY at WAVERLY ST,1
18612,3207 WASHINGTON ST,1
18613,COPELAND ST at COPELAND ST,1
18614,DORCHESTER AV at LINDSEY ST,1
18615,0 JUDSON ST,1
18616,11 TOPLIFF ST,1
18617,676 ADAMS ST,1
18618,WESTOVER ST,1
18619,WALLEY ST at WARDMAN RD,1
18620,692 WASHINGTON ST,1
18621,LEWIS ST at MAVERICK ST,1
18622,2891 WASHINGTON ST,1
18623,1451 TREMONT ST,1
18624,658 MASSACHUSETTS AV,1
18625,107 SPENCER ST,1
18626,CODMAN HILL AV at MILTON AV,1
18627,35 WAYNE ST,1
18628,500 SHAWMUT AV,1
18629,ALTON CT at MELVILLE AV,1
18630,27 SOUTH ST,1
18631,131 PRINCETON ST,1
18632,673 BENNINGTON ST,1
18633,42  LYON ST,1
18634,4 HARVARD ST,1
18635,2304 WASHINGTON ST,1
18636,NEVADA ST,1
18637,16 W COTTAGE ST,1
18638,518 HARRISON AV,1
18639,25A SAN JUAN ST,1
18640,750 WASHINGTON ST,1
18641,76 HAMILTON ST,1
18642,2307 WASHINGTON ST,1
18643,BOWDOIN SQ at OLNEY ST,1
18644,2119 DORCHESTER AV,1
18645,COVINGTON ST at E EIGHTH ST,1
18646,0 MAYFAIR ST,1
18647,144 HAZELTON ST,1
18648,1 BOWDOIN AV,1
18649,25 FAVRE ST,1
18650,BEAUFORD LA at HOWARD ST,1
18651,BABSON ST at FREMONT AV,1
18652,43 GRANVILLE ST,1
18653,BOURNE ST,1
18654,MOAKLEY PAR at OLD COLONY AV,1
18655,CENTRE AV at WHITTEN ST,1
18656,127 PLEASANTVIEW ST,1
18657,12  MARSHFIELD ST,1
18658,138 CENTRE ST,1
18659,GENEVA AV at WEST ST,1
18660,3088 WASHINGTON ST,1
18661,HIGHLAND PL at MARCELLA ST,1
18662,310 WALNUT AV,1
18663,92 BOLTON ST,1
18664,CAWFIELD ST at E COTTAGE ST,1
18665,174 NIGHTINGALE ST,1
18666,52  CLIFFORD ST,1
18667,0 MT VERNON PL,1
18668,123 NORFOLK ST,1
18669,52 VALLAR RD,1
18670,12  WOOLSON ST,1
18671,FARQUHAR ST at SOUTH ST,1
18672,BODWELL ST at COLUMBIA ST,1
18673,R2 HORADAN WY,1
18674,KING BL at MAYFIELD ST,1
18675,27 ST ALBANS RD,1
18676,48 BOWDOIN AV,1
18677,84 SHERIDAN ST,1
18678,8 BULLARD ST,1
18679,ANDREW SQUA at DORCHESTER AV,1
18680,174 ARBORWAY TR,1
18681,635 MORTON ST,1
18682,44 BEACH ST,1
18683,138 HYDE PARK AV,1
18684,381 HYDE PARK AV,1
18685,562  BLUE HILL AV,1
18686,DORCHESTER AV at DORCHESTER S,1
18687,COSTELLO CIRCLE at CROWLEY R,1
18688,1150 BOYLSTON ST,1
18689,CENTRE ST at PERKINS ST,1
18690,618 BLUE HILL AV,1
18691,39 HAZELTON ST,1
18692,DUDLEY ST at NORTHAMPTON ST,1
18693,ALLSTON ST,1
18694,333 PARK ST,1
18695,WORRELL ST,1
18696,66 TONAWANDA ST,1
18697,434 BOWDOIN ST,1
18698,31 FULDA ST,1
18699,COLONIAL AV at MILTON ST,1
18700,258 WESTVIEW ST,1
18701,300 NORTH ST,1
18702,669  WARREN ST,1
18703,1584 COLUMBUS AV,1
18704,16 KENSINGTON PK,1
18705,CUMMINGS ST at RIVER ST,1
18706,46 WALNUT PK,1
18707,118 BEACON ST,1
18708,MORRISSEY BL at POPES HILL ST,1
18709,541 METROPOLITAN AV,1
18710,51 WHEATLAND AV,1
18711,45 FARRIN ST,1
18712,1854  DORCHESTER AV,1
18713,1474  DORCHESTER AV,1
18714,1154 WASHINGTON ST,1
18715,220 PARIS ST,1
18716,WOODWARD PK,1
18717,473 MERIDIAN ST,1
18718,HAYNES ST at MARGINAL ST,1
18719,102  G ST,1
18720,76 CANAL ST,1
18721,10 REGENT ST,1
18722,11 REGENT ST,1
18723,58 ELM ST,1
18724,155  DEWEY ST,1
18725,65 L ST,1
18726,0 BAILEY ST,1
18727,204 FULLER ST,1
18728,6 ESTABROOK RD,1
18729,6  GRANT ST,1
18730,495 HUNTINGTON AV,1
18731,20  MAVERICK ST,1
18732,19 ETHEL ST,1
18733,780 E 4TH ST,1
18734,71 SAVIN ST,1
18735,4833 WASHINGTON ST,1
18736,88 SAVIN HILL AV,1
18737,36 SUDAN ST,1
18738,49 NIXON ST,1
18739,29 MCGREEVEY WY,1
18740,75 THORNTON ST,1
18741,403 MASSACHUSETTS AV,1
18742,225  BAKER ST,1
18743,37 WHEATLAND AV,1
18744,84 SPENCER ST,1
18745,170  BLUE HILL AV,1
18746,HARVARD ST at N/A COURTLAND RD,1
18747,73   BUNKER HILL ST,1
18748,726 MORTON ST,1
18749,615 CUMMINS HY,1
18750,20 PATTERSON WY,1
18751,249 BORDER ST,1
18752,871 RIVER ST,1
18753,260 BOWDOIN ST,1
18754,40 FENWAY,1
18755,425 HARVARD ST,1
18756,51 BRADEEN ST,1
18757,74 SANFORD ST,1
18758,13  DICKENS ST,1
18759,0 WIGET ST,1
18760,5050  WASHINGTON ST,1
18761,O ST at P ST,1
18762,3840 WASHINGTON ST,1
18763,842  DORCHESTER AV,1
18764,24 WESTLAND,1
18765,D ST at E 6TH ST,1
18766,CENTRE ST at CROSSTOWN AV,1
18767,20 CLEARWAY ST,1
18768,24 BEECHLAND ST,1
18769,125 SCHOOL ST,1
18770,737 SOUTH STREET,1
18771,111 N ST,1
18772,58 CORONA ST,1
18773,360 ARBORWAY,1
18774,50 GARNER RD,1
18775,684 MASSACHUSETTS AV,1
18776,52  FALCON ST,1
18777,4 GARDNER ST,1
18778,31 SELKIRK RD,1
18779,HOLLYWOOD RD,1
18780,48 CORINTH ST,1
18781,11 MCGREEVEY WY,1
18782,162 HEATH ST,1
18783,134 MILLET ST,1
18784,70 BICKFORD ST,1
18785,CLEAVES ST at COLUMBIA RD,1
18786,EUSTIS ST at WARREN ST,1
18787,84 WALNUT AV,1
18788,37 WOODWARD AV,1
18789,237 WASHINGTON ST PL,1
18790,19-21 CRESCENT ST,1
18791,318 BOYLSTON ST,1
